image_name,eosx,eosy,eos_size_normalized,orig_w,orig_h,eos_size,diag
Type_2/1148.jpg,1486.594824,1449.738904,0.018293,3096.000000,4128.000000,94.390277,5160.000000
Type_2/549.jpg,1656.957338,1442.581151,0.048608,2448.000000,3264.000000,198.322359,4080.000000
Type_2/718.jpg,1467.760041,2064.542865,0.025154,2448.000000,3264.000000,102.627380,4080.000000
Type_2/912.jpg,1347.890157,1259.817678,0.021309,2448.000000,3264.000000,86.940156,4080.000000
Type_2/312.jpg,1317.939226,1345.777738,0.207028,3096.000000,4128.000000,1068.263007,5160.000000
Type_2/1386.jpg,1889.248406,1704.068507,0.109035,3096.000000,4128.000000,562.623134,5160.000000
Type_2/159.jpg,1140.767668,3246.565929,0.027849,3096.000000,4128.000000,143.702495,5160.000000
Type_2/1354.jpg,843.546969,1944.304336,0.192647,2448.000000,3264.000000,785.999861,4080.000000
Type_2/1388.jpg,1603.934957,1984.239270,0.063537,3096.000000,4128.000000,327.853350,5160.000000
Type_2/644.jpg,1570.401252,2604.411946,0.024929,3096.000000,4128.000000,128.634635,5160.000000
Type_2/178.jpg,1359.040023,1664.928660,0.007457,3120.000000,4160.000000,38.776081,5200.000000
Type_2/1233.jpg,1128.813654,1347.871730,0.037758,2448.000000,3264.000000,154.053007,4080.000000
Type_2/1218.jpg,1282.728608,1505.751925,0.044197,2448.000000,3264.000000,180.322826,4080.000000
Type_2/366.jpg,1120.805648,1706.548810,0.035134,2448.000000,3264.000000,143.348457,4080.000000
Type_2/216.jpg,1029.339691,2369.611188,0.130635,2448.000000,3264.000000,532.991001,4080.000000
Type_2/1109.jpg,986.024942,1218.654134,0.075779,2448.000000,3264.000000,309.178786,4080.000000
Type_2/1102.jpg,1122.603796,878.216491,0.022718,3264.000000,2448.000000,92.688322,4080.000000
Type_2/1365.jpg,961.287870,935.317391,0.018898,2448.000000,3264.000000,77.104784,4080.000000
Type_2/935.jpg,1268.161148,1286.018705,0.028823,2448.000000,3264.000000,117.597048,4080.000000
Type_2/1215.jpg,1328.962880,1602.691550,0.014705,2448.000000,3264.000000,59.997098,4080.000000
Type_2/375.jpg,1295.553941,1620.302259,0.003829,2448.000000,3264.000000,15.623056,4080.000000
Type_2/976.jpg,1182.564124,1841.391751,0.042160,2448.000000,3264.000000,172.011437,4080.000000
Type_2/1066.jpg,1551.920602,2156.519708,0.040087,3096.000000,4128.000000,206.849999,5160.000000
Type_2/1122.jpg,1576.644491,1966.105056,0.005599,2448.000000,3264.000000,22.842592,4080.000000
Type_2/546.jpg,982.145804,2021.560924,0.028085,2448.000000,3264.000000,114.587933,4080.000000
Type_2/1283.jpg,1595.175417,2519.551898,0.178457,3096.000000,4128.000000,920.839114,5160.000000
Type_2/850.jpg,1479.190340,1841.363998,0.057811,3096.000000,4128.000000,298.302623,5160.000000
Type_2/157.jpg,1444.188064,1581.151022,0.007759,2448.000000,3264.000000,31.655295,4080.000000
Type_2/702.jpg,1524.319762,2514.125248,0.051565,3096.000000,4128.000000,266.073996,5160.000000
Type_2/1342.jpg,1672.168519,1439.927338,0.011649,2448.000000,3264.000000,47.529919,4080.000000
Type_2/768.jpg,1388.729692,2659.153097,0.059904,3096.000000,4128.000000,309.104684,5160.000000
Type_2/960.jpg,1813.812440,3319.024428,0.036365,3096.000000,4128.000000,187.645782,5160.000000
Type_2/231.jpg,1537.802987,1661.611788,0.048251,3096.000000,4128.000000,248.973040,5160.000000
Type_2/1132.jpg,1452.368179,1631.994205,0.062866,3096.000000,4128.000000,324.386596,5160.000000
Type_2/297.jpg,1601.638811,1476.576669,0.037083,2448.000000,3264.000000,151.299391,4080.000000
Type_2/493.jpg,715.969044,1382.046584,0.027470,3096.000000,4128.000000,141.744459,5160.000000
Type_2/1383.jpg,1036.282889,1712.629080,0.065873,3096.000000,4128.000000,339.902736,5160.000000
Type_2/1231.jpg,1696.186751,2111.045183,0.017275,3096.000000,4128.000000,89.136897,5160.000000
Type_2/303.jpg,1895.142417,1417.148145,0.020459,4128.000000,3096.000000,105.566369,5160.000000
Type_2/775.jpg,1383.835529,1449.076352,0.017531,2448.000000,3264.000000,71.527853,4080.000000
Type_2/1119.jpg,1105.114637,1571.246856,0.023500,2448.000000,3264.000000,95.879237,4080.000000
Type_2/852.jpg,1227.931461,1772.336884,0.026978,2448.000000,3264.000000,110.068202,4080.000000
Type_2/1036.jpg,1117.426521,1261.368455,0.018418,2448.000000,3264.000000,75.147092,4080.000000
Type_2/961.jpg,1309.087241,1872.432848,0.029661,2448.000000,3264.000000,121.015699,4080.000000
Type_2/353.jpg,1419.260150,1131.964890,0.051518,2448.000000,3264.000000,210.194008,4080.000000
Type_2/1018.jpg,2507.783041,2396.846043,0.015102,3096.000000,4128.000000,77.924895,5160.000000
Type_2/447.jpg,1799.411684,2143.557770,0.024316,3096.000000,4128.000000,125.469238,5160.000000
Type_2/270.jpg,1163.452751,1691.755441,0.082656,2448.000000,3264.000000,337.237206,4080.000000
Type_2/1147.jpg,1511.018005,1891.356968,0.042226,3096.000000,4128.000000,217.884851,5160.000000
Type_2/862.jpg,1163.771360,2265.313414,0.062877,3096.000000,4128.000000,324.443397,5160.000000
Type_2/756.jpg,974.985159,1718.088617,0.039724,2448.000000,3264.000000,162.072161,4080.000000
Type_2/942.jpg,1286.864531,1241.073549,0.102549,2448.000000,3264.000000,418.398241,4080.000000
Type_2/792.jpg,1450.092738,1722.364623,0.022746,2448.000000,3264.000000,92.803488,4080.000000
Type_2/1010.jpg,1351.335641,1386.221895,0.105040,2448.000000,3264.000000,428.562276,4080.000000
Type_2/1187.jpg,1225.443444,1817.124027,0.058985,2448.000000,3264.000000,240.659137,4080.000000
Type_2/1076.jpg,1365.715084,1257.586176,0.028366,2448.000000,3264.000000,115.733876,4080.000000
Type_2/1263.jpg,2022.153205,2295.834250,0.085983,3096.000000,4128.000000,443.674489,5160.000000
Type_2/712.jpg,1090.354867,1451.642015,0.034213,2448.000000,3264.000000,139.588753,4080.000000
Type_2/525.jpg,916.977810,1370.936201,0.009833,2322.000000,4128.000000,46.572310,4736.250416
Type_2/720.jpg,1247.116578,1165.092510,0.071795,2448.000000,3264.000000,292.921854,4080.000000
Type_2/1446.jpg,1324.882260,1375.798928,0.029705,2448.000000,3264.000000,121.194673,4080.000000
Type_2/177.jpg,1261.714187,1501.915412,0.033029,2448.000000,3264.000000,134.757014,4080.000000
Type_2/1276.jpg,1469.068486,1663.340652,0.057079,2448.000000,3264.000000,232.882982,4080.000000
Type_2/1149.jpg,1520.830522,1473.949202,0.010199,3096.000000,4128.000000,52.628668,5160.000000
Type_2/1302.jpg,1112.771888,1740.420317,0.050108,3096.000000,4128.000000,258.557676,5160.000000
Type_2/310.jpg,1344.610867,2234.783561,0.059323,3096.000000,4128.000000,306.109041,5160.000000
Type_2/838.jpg,1279.547285,2277.790129,0.060771,3096.000000,4128.000000,313.578230,5160.000000
Type_2/1156.jpg,1030.712715,1343.644364,0.033347,2448.000000,3264.000000,136.054545,4080.000000
Type_2/938.jpg,1524.557932,1327.193693,0.026596,4128.000000,3096.000000,137.233368,5160.000000
Type_2/741.jpg,1438.167253,2069.535822,0.044231,3096.000000,4128.000000,228.229435,5160.000000
Type_2/75.jpg,1097.957120,1500.600463,0.044300,2448.000000,3264.000000,180.744671,4080.000000
Type_2/1250.jpg,856.063078,1441.310657,0.026468,3096.000000,4128.000000,136.574583,5160.000000
Type_2/1313.jpg,1727.050797,2024.181952,0.059678,3120.000000,4160.000000,310.325186,5200.000000
Type_2/925.jpg,1329.955778,1487.136652,0.014132,2448.000000,3264.000000,57.659465,4080.000000
Type_2/26.jpg,1434.414554,1294.462507,0.048919,2448.000000,3264.000000,199.588752,4080.000000
Type_2/904.jpg,1112.267992,1397.705416,0.036196,2448.000000,3264.000000,147.677925,4080.000000
Type_2/53.jpg,1741.806181,1803.820187,0.039587,3096.000000,4128.000000,204.269998,5160.000000
Type_2/474.jpg,1790.151260,1683.999042,0.028049,3096.000000,4128.000000,144.731173,5160.000000
Type_2/400.jpg,1688.599620,1717.477298,0.048199,2448.000000,3264.000000,196.651395,4080.000000
Type_2/1.jpg,1232.718519,2015.305671,0.004543,2448.000000,3264.000000,18.535119,4080.000000
Type_2/1426.jpg,1940.174198,1831.691828,0.037179,3120.000000,4160.000000,193.333389,5200.000000
Type_2/1140.jpg,1777.347992,2830.727721,0.056780,3096.000000,4128.000000,292.984727,5160.000000
Type_2/934.jpg,2264.640298,2425.208329,0.027807,3096.000000,4128.000000,143.484465,5160.000000
Type_2/662.jpg,2670.261857,1491.068564,0.030145,4128.000000,3096.000000,155.546470,5160.000000
Type_2/1084.jpg,1079.203336,1576.620617,0.068083,3096.000000,4128.000000,351.309783,5160.000000
Type_2/1435.jpg,1000.571731,830.991298,0.025080,2448.000000,3264.000000,102.325469,4080.000000
Type_2/1405.jpg,1280.812950,1997.939497,0.043545,3096.000000,4128.000000,224.690047,5160.000000
Type_2/1213.jpg,2029.160006,1963.914760,0.042746,2448.000000,3264.000000,174.403155,4080.000000
Type_2/1321.jpg,1341.826684,1326.283859,0.075787,2448.000000,3264.000000,309.210849,4080.000000
Type_2/296.jpg,1655.709434,2110.313958,0.069346,3096.000000,4128.000000,357.825234,5160.000000
Type_2/1125.jpg,1190.550011,1860.125783,0.027893,2448.000000,3264.000000,113.803224,4080.000000
Type_2/235.jpg,1920.111618,1919.893520,0.086648,3096.000000,4128.000000,447.104593,5160.000000
Type_2/1466.jpg,1731.064361,1752.864320,0.013910,3096.000000,4128.000000,71.775101,5160.000000
Type_2/753.jpg,748.523410,1216.797106,0.005854,2448.000000,3264.000000,23.882292,4080.000000
Type_2/957.jpg,1191.109858,616.612344,0.029675,2448.000000,3264.000000,121.073799,4080.000000
Type_2/992.jpg,991.566405,1786.040909,0.070874,3096.000000,4128.000000,365.708047,5160.000000
Type_2/285.jpg,966.999723,1447.289471,0.018676,2448.000000,3264.000000,76.196921,4080.000000
Type_2/535.jpg,1678.664623,2761.850876,0.038804,3096.000000,4128.000000,200.226178,5160.000000
Type_2/1340.jpg,1190.036414,1700.251070,0.051650,3096.000000,4128.000000,266.515080,5160.000000
Type_2/847.jpg,1219.728856,1432.319634,0.070598,3096.000000,4128.000000,364.287214,5160.000000
Type_2/4.jpg,1709.139411,1443.288913,0.044798,3096.000000,4128.000000,231.155732,5160.000000
Type_2/1480.jpg,1409.482504,1946.484445,0.034768,3096.000000,4128.000000,179.401008,5160.000000
Type_2/1331.jpg,1341.273192,1101.420864,0.022369,2448.000000,3264.000000,91.266449,4080.000000
Type_2/723.jpg,1649.661618,1357.952457,0.048846,3096.000000,4128.000000,252.047050,5160.000000
Type_2/506.jpg,1437.984851,2579.824964,0.045571,3096.000000,4128.000000,235.147755,5160.000000
Type_2/673.jpg,1529.377305,1604.658699,0.031679,3096.000000,4128.000000,163.465490,5160.000000
Type_2/1377.jpg,783.553038,2167.494290,0.121792,3096.000000,4128.000000,628.445757,5160.000000
Type_2/97.jpg,1222.718196,1925.056941,0.017662,3096.000000,4128.000000,91.137514,5160.000000
Type_2/410.jpg,1496.474008,1909.667868,0.078654,3096.000000,4128.000000,405.855387,5160.000000
Type_2/730.jpg,1295.823983,1556.380714,0.086721,2448.000000,3264.000000,353.820430,4080.000000
Type_2/997.jpg,1374.607635,2038.252679,0.032878,2448.000000,3264.000000,134.143368,4080.000000
Type_2/1478.jpg,1167.823758,1028.323599,0.031660,2448.000000,3264.000000,129.172100,4080.000000
Type_2/31.jpg,1128.679080,1856.666901,0.043756,2448.000000,3264.000000,178.524819,4080.000000
Type_2/1304.jpg,1537.944605,1942.037827,0.096884,3096.000000,4128.000000,499.922570,5160.000000
Type_2/524.jpg,1521.781290,2385.331849,0.020757,3096.000000,4128.000000,107.107844,5160.000000
Type_2/94.jpg,1723.297804,2186.239180,0.041569,3096.000000,4128.000000,214.495679,5160.000000
Type_2/761.jpg,1245.734087,542.251328,0.030221,3096.000000,4128.000000,155.939188,5160.000000
Type_2/283.jpg,1343.598330,2064.027089,0.079039,3096.000000,4128.000000,407.838857,5160.000000
Type_2/729.jpg,1880.889233,1612.981297,0.027127,3096.000000,4128.000000,139.974075,5160.000000
Type_2/1117.jpg,971.753698,2035.055345,0.010915,3096.000000,4128.000000,56.319798,5160.000000
Type_2/919.jpg,2509.331924,1187.939078,0.021897,3264.000000,2448.000000,89.338238,4080.000000
Type_2/857.jpg,1501.526880,1719.226890,0.034673,3096.000000,4128.000000,178.913134,5160.000000
Type_2/257.jpg,1299.346736,806.976469,0.021513,2448.000000,3264.000000,87.771940,4080.000000
Type_2/1098.jpg,1397.857085,984.448643,0.034097,2448.000000,3264.000000,139.114862,4080.000000
Type_2/744.jpg,1347.301049,1508.819447,0.021299,2448.000000,3264.000000,86.901690,4080.000000
Type_2/824.jpg,1483.713328,2685.467226,0.063117,3096.000000,4128.000000,325.686013,5160.000000
Type_2/595.jpg,1903.403036,1616.111817,0.039647,3096.000000,4128.000000,204.576133,5160.000000
Type_2/1145.jpg,1184.527621,1064.650853,0.016970,2448.000000,3264.000000,69.239391,4080.000000
Type_2/1392.jpg,1266.051260,1671.700315,0.017757,2448.000000,3264.000000,72.450089,4080.000000
Type_2/1219.jpg,998.267336,2111.538234,0.012286,2448.000000,3264.000000,50.126449,4080.000000
Type_2/616.jpg,1261.838646,2195.547948,0.109667,3096.000000,4128.000000,565.883000,5160.000000
Type_2/572.jpg,1411.664104,1762.309477,0.029001,2448.000000,3264.000000,118.323235,4080.000000
Type_2/116.jpg,1611.936418,1948.136415,0.014323,3096.000000,4128.000000,73.905856,5160.000000
Type_2/684.jpg,2181.693284,791.732732,0.057075,3096.000000,4128.000000,294.504907,5160.000000
Type_2/167.jpg,303.217741,244.989111,0.019915,480.000000,640.000000,15.932029,800.000000
Type_2/1241.jpg,1518.816693,1494.192912,0.006642,2448.000000,3264.000000,27.099886,4080.000000
Type_2/1121.jpg,1035.883677,1428.327546,0.077679,3096.000000,4128.000000,400.823426,5160.000000
Type_2/43.jpg,523.350544,2537.659141,0.035604,3096.000000,4128.000000,183.715042,5160.000000
Type_2/1379.jpg,1429.954364,2020.260519,0.052206,3096.000000,4128.000000,269.380903,5160.000000
Type_2/241.jpg,1357.572464,1525.429830,0.097572,3096.000000,4128.000000,503.470606,5160.000000
Type_2/794.jpg,1661.343741,2373.924534,0.045633,3096.000000,4128.000000,235.466874,5160.000000
Type_2/1395.jpg,1607.469076,2269.055199,0.058993,3096.000000,4128.000000,304.403842,5160.000000
Type_2/165.jpg,1524.741493,1987.478548,0.053918,3096.000000,4128.000000,278.218243,5160.000000
Type_2/332.jpg,1392.665940,1814.148232,0.033730,3096.000000,4128.000000,174.048068,5160.000000
Type_2/1016.jpg,1604.300134,1373.261054,0.044602,3096.000000,4128.000000,230.148701,5160.000000
Type_2/444.jpg,1831.809866,1566.507567,0.009449,3096.000000,4128.000000,48.754413,5160.000000
Type_2/994.jpg,1088.040865,1852.380094,0.048312,2448.000000,3264.000000,197.114223,4080.000000
Type_2/1411.jpg,1186.447187,2742.175433,0.051124,3096.000000,4128.000000,263.797877,5160.000000
Type_2/490.jpg,1164.381963,1363.439088,0.091871,2448.000000,3264.000000,374.834033,4080.000000
Type_2/1068.jpg,1803.875772,1824.280811,0.040789,3096.000000,4128.000000,210.472975,5160.000000
Type_2/456.jpg,1344.417842,2429.537161,0.045035,3096.000000,4128.000000,232.381840,5160.000000
Type_2/319.jpg,1651.870195,1801.168561,0.129942,3096.000000,4128.000000,670.501941,5160.000000
Type_2/967.jpg,1651.080639,2199.270973,0.013177,3096.000000,4128.000000,67.991708,5160.000000
Type_2/754.jpg,1481.354432,1788.088107,0.053003,2448.000000,3264.000000,216.250216,4080.000000
Type_2/1476.jpg,1289.685993,1271.850603,0.009711,2448.000000,3264.000000,39.622056,4080.000000
Type_2/68.jpg,797.158538,1515.819936,0.012784,2448.000000,3264.000000,52.160163,4080.000000
Type_2/789.jpg,1552.100413,1891.715617,0.023942,2448.000000,3264.000000,97.682734,4080.000000
Type_2/103.jpg,1479.173982,1472.214993,0.038669,2448.000000,3264.000000,157.768816,4080.000000
Type_2/184.jpg,1147.284554,1509.656946,0.047412,2448.000000,3264.000000,193.440214,4080.000000
Type_2/382.jpg,751.405668,2306.837360,0.057248,2448.000000,3264.000000,233.573369,4080.000000
Type_2/279.jpg,1475.661189,2154.530260,0.041155,3096.000000,4128.000000,212.360483,5160.000000
Type_2/528.jpg,1927.962056,2125.367738,0.099773,3096.000000,4128.000000,514.826889,5160.000000
Type_2/973.jpg,1340.447765,1739.108952,0.103729,3096.000000,4128.000000,535.239279,5160.000000
Type_2/933.jpg,1518.549094,2261.168572,0.042837,3096.000000,4128.000000,221.037096,5160.000000
Type_2/305.jpg,1117.099119,2437.923138,0.232982,3096.000000,4128.000000,1202.186995,5160.000000
Type_2/1260.jpg,1022.661319,1192.692212,0.017153,2448.000000,3264.000000,69.984137,4080.000000
Type_2/946.jpg,898.837170,1307.137359,0.019487,2448.000000,3264.000000,79.508723,4080.000000
Type_2/1152.jpg,1188.159594,1609.590333,0.012738,2448.000000,3264.000000,51.970837,4080.000000
Type_2/882.jpg,1424.938004,1865.295343,0.102266,2448.000000,3264.000000,417.243825,4080.000000
Type_2/1225.jpg,1699.510644,2308.148184,0.040767,3096.000000,4128.000000,210.358128,5160.000000
Type_2/462.jpg,1473.876751,1558.241724,0.013985,3096.000000,4128.000000,72.161137,5160.000000
Type_2/1228.jpg,1805.808991,2332.953666,0.021638,3096.000000,4128.000000,111.653846,5160.000000
Type_2/213.jpg,1617.484176,932.662004,0.031034,2448.000000,3264.000000,126.619282,4080.000000
Type_2/743.jpg,1789.232890,2465.288412,0.038640,3096.000000,4128.000000,199.380935,5160.000000
Type_2/428.jpg,1119.618983,1558.945435,0.038516,2448.000000,3264.000000,157.146681,4080.000000
Type_2/533.jpg,1702.005642,1652.572073,0.022271,3120.000000,4160.000000,115.810818,5200.000000
Type_2/1303.jpg,1184.100097,1656.141429,0.024418,2448.000000,3264.000000,99.626987,4080.000000
Type_2/1362.jpg,1063.972744,923.675494,0.070775,2448.000000,3264.000000,288.763882,4080.000000
Type_2/227.jpg,1226.821104,2269.538119,0.049095,3096.000000,4128.000000,253.330091,5160.000000
Type_2/186.jpg,1376.858060,2589.362295,0.138480,3096.000000,4128.000000,714.558935,5160.000000
Type_2/1158.jpg,1195.074100,1414.954597,0.053758,2448.000000,3264.000000,219.330998,4080.000000
Type_2/591.jpg,1920.455900,1871.956221,0.058316,3096.000000,4128.000000,300.909303,5160.000000
Type_2/841.jpg,1131.998976,1596.671153,0.043301,2448.000000,3264.000000,176.669712,4080.000000
Type_2/859.jpg,1266.140079,1536.183750,0.028063,2448.000000,3264.000000,114.496291,4080.000000
Type_2/1295.jpg,984.300805,1058.941515,0.040286,2448.000000,3264.000000,164.366670,4080.000000
Type_2/1432.jpg,920.312843,2261.360367,0.024723,2448.000000,3264.000000,100.871316,4080.000000
Type_2/429.jpg,2500.614004,1337.784786,0.025771,3264.000000,2448.000000,105.143759,4080.000000
Type_2/137.jpg,1263.080046,2227.491403,0.042485,3096.000000,4128.000000,219.223821,5160.000000
Type_2/568.jpg,1684.469361,1947.722092,0.062293,3096.000000,4128.000000,321.432380,5160.000000
Type_2/371.jpg,1318.042292,1544.365444,0.037694,2448.000000,3264.000000,153.792457,4080.000000
Type_2/411.jpg,1141.513721,2504.989679,0.022403,2448.000000,3264.000000,91.402968,4080.000000
Type_2/1310.jpg,1439.918379,2264.209926,0.033552,3096.000000,4128.000000,173.129315,5160.000000
Type_2/1126.jpg,1718.008092,1922.938069,0.016399,2448.000000,3264.000000,66.906897,4080.000000
Type_2/1043.jpg,1068.356182,1416.149758,0.025071,2448.000000,3264.000000,102.288913,4080.000000
Type_2/288.jpg,1359.308109,1842.991338,0.034787,3096.000000,4128.000000,179.498626,5160.000000
Type_2/719.jpg,1723.067104,2154.247299,0.015436,3096.000000,4128.000000,79.650341,5160.000000
Type_2/266.jpg,1858.216596,1776.551204,0.028361,3120.000000,4160.000000,147.475692,5200.000000
Type_2/557.jpg,1530.478165,1218.272819,0.010417,2448.000000,3264.000000,42.501387,4080.000000
Type_2/686.jpg,1252.758223,1254.367835,0.053951,2448.000000,3264.000000,220.119848,4080.000000
Type_2/488.jpg,2138.377403,1224.322749,0.103845,3096.000000,4128.000000,535.842194,5160.000000
Type_2/522.jpg,1334.969957,2575.492206,0.030161,3096.000000,4128.000000,155.628896,5160.000000
Type_2/537.jpg,1596.143990,1414.984841,0.062311,3096.000000,4128.000000,321.523042,5160.000000
Type_2/1449.jpg,1382.330295,2862.691549,0.079739,3096.000000,4128.000000,411.454009,5160.000000
Type_2/760.jpg,1331.461432,2598.955978,0.020510,3096.000000,4128.000000,105.832985,5160.000000
Type_2/1047.jpg,1361.985877,882.508765,0.014682,2448.000000,3264.000000,59.901315,4080.000000
Type_2/486.jpg,620.928248,1150.128528,0.034402,2448.000000,3264.000000,140.362099,4080.000000
Type_2/698.jpg,1560.398462,649.192855,0.065953,3096.000000,4128.000000,340.318431,5160.000000
Type_2/771.jpg,1169.913652,1565.692984,0.027694,3096.000000,4128.000000,142.900430,5160.000000
Type_2/15.jpg,1806.395201,2273.569708,0.030868,3096.000000,4128.000000,159.280079,5160.000000
Type_2/785.jpg,967.967874,1610.450787,0.014650,3096.000000,4128.000000,75.592095,5160.000000
Type_2/240.jpg,891.180986,2813.830835,0.032368,3096.000000,4128.000000,167.021251,5160.000000
Type_2/691.jpg,1262.214134,2024.699398,0.035566,2448.000000,3264.000000,145.109004,4080.000000
Type_2/1399.jpg,1412.419115,2140.654153,0.075559,3096.000000,4128.000000,389.886633,5160.000000
Type_2/1172.jpg,1162.429993,1668.076796,0.030579,2448.000000,3264.000000,124.761380,4080.000000
Type_2/561.jpg,1653.711344,3218.889432,0.048407,3096.000000,4128.000000,249.780097,5160.000000
Type_2/614.jpg,1136.972274,1964.455344,0.041705,2322.000000,4128.000000,197.527211,4736.250416
Type_2/476.jpg,1242.861862,1287.040700,0.027095,2448.000000,3264.000000,110.548919,4080.000000
Type_2/714.jpg,1341.713327,3116.103699,0.135038,3096.000000,4128.000000,696.796213,5160.000000
Type_2/168.jpg,1531.103442,2648.611387,0.024598,3096.000000,4128.000000,126.927900,5160.000000
Type_2/1135.jpg,881.878465,696.266050,0.035263,2448.000000,3264.000000,143.873583,4080.000000
Type_2/472.jpg,1165.632971,2006.385247,0.014302,3096.000000,4128.000000,73.797278,5160.000000
Type_2/243.jpg,1748.370925,2901.836667,0.033121,3096.000000,4128.000000,170.904610,5160.000000
Type_2/577.jpg,1547.128661,1068.593968,0.040473,2448.000000,3264.000000,165.128686,4080.000000
Type_2/804.jpg,1586.682834,894.771382,0.029611,3096.000000,4128.000000,152.793011,5160.000000
Type_2/1439.jpg,1381.836338,2099.107503,0.052644,3096.000000,4128.000000,271.643440,5160.000000
Type_2/423.jpg,1719.954434,2870.841111,0.009724,3096.000000,4128.000000,50.173887,5160.000000
Type_2/274.jpg,1086.303150,1600.602627,0.028804,2448.000000,3264.000000,117.521429,4080.000000
Type_2/46.jpg,1329.402029,1475.408918,0.038172,2448.000000,3264.000000,155.743655,4080.000000
Type_2/1369.jpg,1561.732549,1776.717023,0.014016,3096.000000,4128.000000,72.321391,5160.000000
Type_2/219.jpg,1130.280614,1867.179125,0.051962,3096.000000,4128.000000,268.121925,5160.000000
Type_2/1262.jpg,1156.151112,1204.474846,0.040272,2448.000000,3264.000000,164.308696,4080.000000
Type_2/1146.jpg,1350.536900,1891.640965,0.054843,3096.000000,4128.000000,282.989467,5160.000000
Type_2/223.jpg,1620.112342,2110.743674,0.038413,3096.000000,4128.000000,198.209526,5160.000000
Type_2/786.jpg,1061.697464,1192.281877,0.048416,2448.000000,3264.000000,197.539034,4080.000000
Type_2/717.jpg,1634.983675,1745.259902,0.035307,3096.000000,4128.000000,182.185955,5160.000000
Type_2/541.jpg,1242.523276,1318.261825,0.035033,2448.000000,3264.000000,142.933483,4080.000000
Type_2/1358.jpg,1554.110231,2552.538086,0.030240,3096.000000,4128.000000,156.039424,5160.000000
Type_2/1116.jpg,1980.151417,2031.524437,0.026075,3096.000000,4128.000000,134.547640,5160.000000
Type_2/678.jpg,1386.835139,1196.761840,0.030376,2448.000000,3264.000000,123.934986,4080.000000
Type_2/149.jpg,1123.362300,2660.284931,0.009997,3096.000000,4128.000000,51.586382,5160.000000
Type_2/647.jpg,1415.540773,1382.293323,0.028147,2448.000000,3264.000000,114.837807,4080.000000
Type_2/442.jpg,1309.751890,1129.940166,0.049498,2448.000000,3264.000000,201.951008,4080.000000
Type_2/868.jpg,1099.979522,1180.035494,0.016731,2448.000000,3264.000000,68.260871,4080.000000
Type_2/1452.jpg,1271.736881,700.245997,0.030291,2448.000000,3264.000000,123.589054,4080.000000
Type_2/147.jpg,2098.504824,3169.197421,0.046423,3096.000000,4128.000000,239.542470,5160.000000
Type_2/152.jpg,941.256694,2359.742854,0.022627,3096.000000,4128.000000,116.755356,5160.000000
Type_2/246.jpg,1636.618260,1446.834976,0.043918,3096.000000,4128.000000,226.615298,5160.000000
Type_2/1186.jpg,1209.683601,1748.169379,0.009590,2448.000000,3264.000000,39.126993,4080.000000
Type_2/51.jpg,1645.743133,2802.352634,0.033478,3120.000000,4160.000000,174.087423,5200.000000
Type_2/1348.jpg,1052.801307,1288.273063,0.138273,2448.000000,3264.000000,564.155119,4080.000000
Type_2/505.jpg,1427.190784,2706.951622,0.027371,3096.000000,4128.000000,141.234665,5160.000000
Type_2/1337.jpg,1081.182196,1132.280357,0.011892,3096.000000,4128.000000,61.363965,5160.000000
Type_2/552.jpg,1105.552584,1549.169487,0.040429,2448.000000,3264.000000,164.951509,4080.000000
Type_2/622.jpg,1364.919361,2056.523853,0.080720,3096.000000,4128.000000,416.513492,5160.000000
Type_2/407.jpg,941.819258,1207.886880,0.052373,2448.000000,3264.000000,213.680246,4080.000000
Type_2/827.jpg,942.190053,1502.785834,0.033612,2448.000000,3264.000000,137.136672,4080.000000
Type_2/1315.jpg,1261.783111,1261.489363,0.009459,3096.000000,4128.000000,48.809869,5160.000000
Type_2/189.jpg,1393.702756,2380.133496,0.044587,3096.000000,4128.000000,230.068971,5160.000000
Type_2/76.jpg,1940.700383,1665.817908,0.018363,3096.000000,4128.000000,94.752650,5160.000000
Type_2/101.jpg,1700.800073,2514.638248,0.153441,3096.000000,4128.000000,791.756772,5160.000000
Type_2/175.jpg,1166.818865,1929.071292,0.005215,2448.000000,3264.000000,21.278003,4080.000000
Type_2/1025.jpg,2152.758302,2138.071832,0.062827,3096.000000,4128.000000,324.186824,5160.000000
Type_2/618.jpg,1279.298971,1609.182094,0.019858,2448.000000,3264.000000,81.018871,4080.000000
Type_2/64.jpg,1437.847622,2106.858630,0.031989,3096.000000,4128.000000,165.062161,5160.000000
Type_2/981.jpg,1180.100984,1917.370454,0.015017,2448.000000,3264.000000,61.269416,4080.000000
Type_2/1099.jpg,1377.058990,1236.361034,0.043660,3096.000000,4128.000000,225.287714,5160.000000
Type_2/440.jpg,1062.929996,2418.286756,0.080502,3096.000000,4128.000000,415.389696,5160.000000
Type_2/340.jpg,1004.963884,1621.219951,0.110634,3096.000000,4128.000000,570.872404,5160.000000
Type_2/1005.jpg,1778.151150,2358.660227,0.069100,3096.000000,4128.000000,356.553603,5160.000000
Type_2/92.jpg,1491.398625,1426.534031,0.049408,3096.000000,4128.000000,254.942717,5160.000000
Type_2/1359.jpg,1159.163676,1467.500435,0.003820,2448.000000,3264.000000,15.584464,4080.000000
Type_2/42.jpg,1193.515210,2227.935191,0.041495,3096.000000,4128.000000,214.112630,5160.000000
