image,LAG,NoF,BET,DOL,YFT,SHARK,OTHER,ALB
img_01853.jpg,0.0005071212654002011,1.3916027228333405e-06,4.572262241708813e-06,4.94651821725256e-08,8.250473911175504e-06,1.3879292964702472e-05,3.216226573954373e-08,0.031049109995365143
img_01856.jpg,4.865717073698761e-06,2.707999158246821e-07,6.844722011400961e-10,1.675395964184645e-07,2.469337408161909e-11,1.4804861621087184e-06,5.453263708654621e-12,7.818346716703672e-07
img_01860.jpg,0.24893087148666382,2.28756152864662e-06,2.771998630635153e-09,1.2900264190207622e-09,0.03331102430820465,1.5178456123976503e-05,2.3698109430370096e-07,0.0004906139220111072
img_01862.jpg,0.0014397816266864538,4.189747414784506e-05,2.0005256828881102e-07,2.2115428932600878e-10,0.2843528985977173,1.9752296793740243e-06,6.411324360300341e-09,3.0472689104499295e-05
img_01874.jpg,0.03858281299471855,0.0006124915671534836,5.468050585477613e-05,1.751835384311562e-06,0.0004516913031693548,0.015162005089223385,2.058689005934866e-06,0.02578906901180744
img_01888.jpg,0.0025056146550923586,5.153383608558215e-05,7.077860004756076e-07,1.0679070072683317e-07,9.419285925105214e-05,0.004507898353040218,0.0002694149443414062,2.3006179617368616e-05
img_01918.jpg,0.00025664622080512345,2.1789384185844085e-10,1.0413867546077427e-09,1.6139407588156018e-09,1.0692771668097123e-10,3.169385536239133e-07,6.413595210474909e-10,3.644713046924153e-07
img_01930.jpg,5.655341084320753e-09,2.1673078609563134e-10,4.610281933992155e-09,6.820259246864567e-18,1.7673917884764023e-09,9.424731828300281e-12,2.656208586415687e-12,5.5449086175940465e-06
img_01932.jpg,0.000902472878806293,6.717510120206327e-13,3.2841799352632134e-16,8.212609372113768e-23,4.2296916944906116e-05,5.332629411831935e-13,4.38577146821828e-10,5.6452662988704105e-08
img_01955.jpg,1.8813274436979555e-05,5.072940331696252e-11,1.5454975077489053e-09,1.7316328926320068e-11,3.1847274383628443e-12,8.36342977095228e-08,4.15668120447776e-15,1.2248800373981794e-07
img_01963.jpg,3.576018994810859e-11,4.138184586666149e-12,3.534555661456643e-17,1.0115846884536848e-27,1.4220734101400012e-06,1.0322084102710148e-14,3.320332116154248e-24,3.008855371886693e-13
img_01966.jpg,0.007834906689822674,2.0854124159086496e-05,1.2549332950584358e-07,2.414755617685671e-10,3.8740863601560704e-06,2.002345172513742e-05,0.00011147851182613522,5.021358811063692e-05
img_01976.jpg,2.485985817202163e-07,2.1652193926691155e-12,5.289864379864895e-11,4.340122971045946e-16,1.1981840941643895e-07,8.76006708949717e-07,1.8075491188504657e-16,0.009305418469011784
img_01983.jpg,4.283356702217134e-06,9.396252949045447e-07,1.3993324795885838e-14,1.933896159770388e-18,0.0005526098539121449,4.054483859761149e-09,1.2258604442649812e-07,3.4621439226611983e-07
img_01984.jpg,6.906886119395494e-05,2.316870797658085e-15,6.387499807441912e-16,3.0370493567445604e-21,3.3897118555614725e-05,6.783784905345369e-12,2.283399977345141e-13,5.831119476162883e-10
img_01995.jpg,0.00619340967386961,3.0254072044044733e-05,7.642100147142727e-11,6.663887219815479e-09,9.074319677893072e-06,2.4007500542211346e-05,1.6427284421638433e-08,6.34966345387511e-05
img_01996.jpg,0.03300071880221367,7.683249592105312e-09,4.888607740838324e-09,3.83947084195424e-12,2.937161480076611e-05,0.02005837671458721,1.0525290008445154e-06,9.261110278657725e-08
img_02001.jpg,8.634297188336859e-08,8.100742854288967e-10,2.129229778602415e-11,1.3313310176510385e-10,0.004769257269799709,3.191326716778242e-11,1.528288780250353e-11,2.876604787704906e-10
img_02006.jpg,4.654663321446151e-09,2.4269249720987318e-08,1.660709872570998e-13,9.02027694850719e-21,7.007369684508546e-11,3.3017590883588355e-09,1.3573606648387138e-11,0.01474294438958168
img_02066.jpg,0.004522447008639574,1.3327469128299185e-09,5.222377530422762e-10,7.309047301857358e-15,5.095138021715684e-06,0.08764591813087463,4.94825542318722e-07,4.367133897176245e-06
img_02074.jpg,2.943227741525334e-07,4.1315615953939865e-15,1.3968403127813926e-16,2.1219130685661467e-25,3.0620244615420233e-06,1.480878289596534e-15,1.0265177379994994e-12,1.4468691869606864e-11
img_02076.jpg,0.02473268285393715,0.0005239839665591717,3.615753485064488e-06,0.0032607289031147957,2.55022277997341e-05,0.2072335183620453,1.3015715921937954e-05,0.0008740212069824338
img_02077.jpg,5.043347755417926e-06,3.39292954842918e-10,1.871340948866873e-08,7.369415744307162e-09,0.00021185586228966713,1.7643235761255482e-09,9.733126660194102e-08,8.563543474338076e-08
img_02078.jpg,0.006804881617426872,4.025197085866239e-06,0.00015641338541172445,4.669607733376324e-05,5.247317858447786e-06,5.756638711318374e-05,5.603019872069126e-06,0.0003569863038137555
img_02082.jpg,2.1196425223024562e-05,3.5308350687657253e-10,5.212508646934566e-09,3.498110817939243e-13,2.1933782567984395e-10,9.467509585192602e-07,4.475587869062769e-12,9.438994311494753e-05
img_02083.jpg,0.002226504497230053,0.00247551710344851,5.0684639063547365e-06,7.622564385245667e-11,0.014298947528004646,3.97916710426216e-06,1.1244504349861018e-07,0.00012172410060884431
img_02096.jpg,0.002009001327678561,4.3108339013997465e-06,0.0001649288897169754,4.481756548102567e-07,6.677458372905676e-07,1.1768377135012997e-06,4.237901141124212e-09,1.017023987515131e-05
img_02119.jpg,3.3935444662347436e-05,3.963653853134019e-06,0.00015224337403196841,2.070468463344355e-09,4.935722245136276e-05,8.648166840430349e-05,5.4920214154208224e-08,0.03260759636759758
img_02124.jpg,0.007825138978660107,5.328798806658597e-07,1.9302273113197543e-09,5.2916064627019305e-16,0.0006791603518649936,3.197942533006426e-08,1.1533082044934417e-07,7.043619552860036e-05
img_02135.jpg,0.0003857755509670824,2.4869896151358262e-05,5.034946237714166e-09,0.004512141924351454,7.144470259845548e-07,1.2034066685373546e-06,9.60727447818499e-06,0.00011848885333165526
img_02146.jpg,0.04252122342586517,0.0003561604244168848,8.626483918305894e-07,1.098742555272203e-10,0.008345820009708405,4.321109372540377e-07,8.171068657247815e-07,0.17800216376781464
img_02159.jpg,4.944978648779852e-09,1.0917289294809507e-08,9.704936160259692e-11,1.8090320882526508e-16,3.259107472786127e-08,2.155440270712461e-09,1.9429447742531913e-13,5.273624265100807e-05
img_02172.jpg,3.469828868674085e-07,1.029301310850883e-09,4.2211345123116835e-18,1.5403969125199295e-17,2.543189270287627e-10,1.4791812219527856e-08,6.5092179300151044e-21,2.4356128225377915e-10
img_02180.jpg,0.00017609598580747843,7.710371924263271e-11,1.0477423373345118e-09,1.7718721175818942e-15,0.07670710235834122,5.572794670172243e-09,9.434012326892116e-08,3.2511913161670236e-08
img_02188.jpg,0.0001931529404828325,2.4005508748814464e-05,1.392418264023476e-10,3.346856889937036e-14,7.074243768556698e-08,6.947889801267593e-07,2.9344096597050395e-10,0.0008330958080478013
img_02194.jpg,0.044263362884521484,7.547060249635251e-06,4.7922690100676846e-06,1.9877546719726524e-08,1.927308039739728e-05,0.00011562359577510506,0.0017435761401429772,0.0032746552024036646
img_02209.jpg,1.565508500789292e-05,1.5178036846918985e-05,3.5550424826169547e-09,1.566099206156031e-14,2.2828106011729687e-05,9.338230633204603e-09,6.795543185944553e-07,0.002239747904241085
img_02216.jpg,5.504232831299305e-05,9.834268155373138e-08,6.087766291074104e-09,3.7051457013603795e-08,1.8909584014181746e-06,1.6380531633330975e-06,2.0056789562516997e-10,9.161272828350775e-06
img_02231.jpg,2.6590896595735103e-05,6.789076412161421e-09,1.488391770942954e-10,1.1922202780567659e-08,1.5441244949343513e-09,6.1536322704114355e-09,6.638473001559578e-14,1.7858747014543042e-06
img_02235.jpg,0.17310039699077606,1.0749020873390691e-07,4.98653918157288e-09,3.11295855759397e-09,2.8650872536672978e-06,8.136038900374842e-07,7.36696328940134e-11,0.0006638453342020512
img_02252.jpg,0.00010487206600373611,2.463323835399933e-05,1.1353433748695352e-09,0.0003227031556889415,2.7292564936942654e-06,5.804045031254645e-07,5.2226192259752224e-09,3.742217450053431e-05
img_02268.jpg,0.0007995227351784706,9.360896342514025e-07,1.6646607703396654e-10,6.617702497102584e-10,3.844021989607427e-08,4.917225382428114e-08,1.8076271035560865e-10,9.908980302952841e-08
img_02270.jpg,0.003504279302433133,3.020771544015588e-08,4.727153998101974e-12,4.2010589546503073e-16,1.861896237187466e-07,1.6573503458516825e-08,6.902333739289279e-12,0.00021186089725233614
img_02281.jpg,0.16161811351776123,0.000830660224892199,1.1594774150580633e-05,2.3208543975528073e-09,0.00012778013478964567,0.00012223355588503182,1.149019453805522e-06,0.012075666338205338
img_02282.jpg,3.346944197346602e-07,1.1255459897441256e-09,6.148232478686566e-10,4.4131771804664655e-14,3.14620447170455e-05,1.0591105770174636e-09,2.392606252010765e-11,4.358493970357813e-05
img_02285.jpg,0.003406652482226491,1.190558805319597e-06,1.861806886438444e-08,4.598763383989457e-11,0.11241895705461502,3.536817416716076e-08,7.399931362117584e-11,0.00017515936633571982
img_02291.jpg,0.07701271027326584,6.3448228502238635e-06,1.8558221626108207e-08,2.1012710668677492e-11,0.01998896338045597,2.5076445808736025e-07,1.6977188752043126e-11,0.0028275868389755487
img_02299.jpg,0.0045980545692145824,1.2817796459785313e-06,3.3232133711535994e-10,1.3574591103959754e-11,0.008872688747942448,7.921705247326827e-08,1.2591033105024962e-08,0.0002883927372749895
img_02305.jpg,0.000618262158241123,1.3528608633350814e-07,3.195820852397446e-08,3.127157007735276e-13,1.4198141551347021e-09,6.928892162250122e-07,1.9050977809187408e-11,3.670573534009236e-08
img_02307.jpg,8.904008715233946e-13,1.7018824839524528e-14,1.1456787650060375e-16,2.2995097979373194e-28,1.1792717913294837e-09,7.594735929560004e-13,2.7065722843362995e-20,1.9653088045856748e-08
img_02309.jpg,1.9013641772147594e-09,2.758919505138212e-15,6.1346983774108934e-15,6.879285201015126e-18,1.7890020248632205e-14,1.5811922084163488e-12,2.910240804619031e-18,2.4961633471320965e-07
img_02318.jpg,3.0910044301890593e-07,2.390547829134171e-12,4.063636580009522e-12,2.9539684500562435e-14,1.4771900369581203e-09,1.9314369548162347e-11,7.255954747327866e-16,6.099245979385159e-07
img_02347.jpg,0.00026142975548282266,3.2819250463944627e-06,2.790507158678679e-09,3.412832082910766e-12,5.5502953344443995e-09,1.6420173665210314e-08,7.507382493443515e-10,3.3892476949404227e-06
img_02356.jpg,6.225451215868816e-06,8.555491604056442e-07,5.5619497896231e-10,6.193516619706907e-12,2.66117572422786e-10,7.932937478472013e-06,9.67350533009892e-10,7.002783490861475e-07
img_02367.jpg,0.028292478993535042,2.936997418601095e-07,5.6251274471730284e-11,2.917211361364025e-07,1.2666056647958612e-07,2.852371835615486e-06,1.2978238275729304e-11,5.0794023991329595e-05
img_02372.jpg,3.38588120030181e-06,9.67354708336643e-07,1.7316560843028128e-05,5.099604007303971e-13,1.1886319839504722e-07,2.5129502319032326e-06,5.0097953563366104e-11,0.009007974527776241
img_02379.jpg,5.449858804240648e-07,1.1006355826737035e-08,9.924669974736844e-10,4.427984507524553e-17,1.986253609503885e-12,3.3192949257243587e-12,2.513434110430865e-15,5.9482974101854325e-09
img_02384.jpg,1.1792814724742584e-08,7.066955354240179e-10,6.296762222746111e-09,2.3260750186755888e-20,1.5350778426181932e-08,1.272164666943354e-07,9.989601648056207e-14,9.85102178674424e-06
img_02398.jpg,6.653768025444151e-08,3.6006305575986275e-11,1.463465037088857e-13,1.1804746416488321e-11,0.7731789350509644,3.238063817079251e-09,8.474337526570292e-16,4.712604084744498e-09
img_02400.jpg,0.000138543764478527,1.3403800736000449e-08,2.2045748337973237e-08,2.6088516763556058e-11,2.057536896415968e-08,1.4218009027899825e-06,1.96316183795342e-12,1.7986977240980195e-07
img_02406.jpg,0.003304230747744441,1.6803558537503704e-05,1.4278187165928102e-07,3.360523948003902e-08,0.00047334437840618193,0.00027965023764409125,3.928098237793165e-07,0.0016456046141684055
img_02412.jpg,0.0011353002628311515,3.804093928749808e-09,1.4972890982623e-11,1.0871799565162463e-16,0.002076819771900773,8.323652878061694e-10,1.81627228812431e-08,5.18697652296396e-06
img_02416.jpg,0.0018784478306770325,5.90452930993024e-09,1.983128938842782e-10,1.3514493343858014e-12,7.105318218236789e-07,6.011060982302752e-09,1.6541242252874136e-14,3.567662361092516e-07
img_02422.jpg,0.0020803697407245636,7.443852609867463e-07,7.22696904631448e-06,1.347627076597746e-08,6.055858466424979e-05,0.00019476354646030813,2.0281293018342694e-06,2.8031490728608333e-05
img_02479.jpg,0.0037766171153634787,1.820983743527904e-05,2.673157723620534e-05,2.759711605904158e-07,0.17076677083969116,0.00012025234900647774,1.1305239695502678e-06,0.000556974729988724
img_02486.jpg,1.879165438367636e-06,2.440367730116577e-08,4.929511313034318e-11,3.8877845511631464e-19,1.1893946272323319e-08,1.761269602384985e-10,1.657889862720363e-13,8.278574387077242e-05
img_02487.jpg,0.10090656578540802,1.575515256035942e-07,1.1544582130540437e-11,1.3002193099964643e-08,2.317373400728684e-06,5.14257976647059e-07,2.6362930935497353e-11,0.004280130844563246
img_02507.jpg,3.112742660960066e-06,3.3107426133938134e-06,1.9903036445612088e-05,2.768139190090224e-11,1.044930854732229e-06,6.079472427700239e-07,6.34163610513383e-09,0.02006485126912594
img_02522.jpg,0.00012347461597528309,3.9937820162094795e-08,4.08023453246642e-07,1.0451706344838385e-07,5.291675734042656e-06,4.756471696509834e-07,1.133659943697296e-09,7.759334039292298e-06
img_02540.jpg,2.585651870390393e-08,1.0401218775157872e-10,3.4742665016608554e-13,1.228688523232551e-16,0.1320057362318039,1.507345897405754e-12,1.1869523768277336e-18,1.0877521106067434e-09
img_02546.jpg,0.0011343932710587978,1.6938707631197758e-05,7.526638201582614e-10,9.864607394827196e-12,3.123968195239968e-09,7.772262620164838e-07,8.468969883018707e-13,9.664968820288777e-05
img_02556.jpg,0.0007056328468024731,3.804621617753412e-10,1.056903869978143e-11,1.96717347272779e-11,2.575721025355193e-10,5.572371719608782e-08,1.0242027712048518e-11,2.5422315957257524e-05
img_02560.jpg,0.004649552516639233,3.794668145928881e-06,3.2307934105801905e-11,2.489803221308895e-17,4.079206337337382e-05,9.750695806332033e-10,1.868059262832844e-09,8.39806943986332e-08
img_02563.jpg,0.000266407267190516,8.80797017543955e-08,5.191870044995994e-09,3.297991389803346e-15,1.6674943026373512e-06,8.749679203390315e-09,1.2061021625875412e-10,0.3086722195148468
img_02565.jpg,3.350532097101677e-06,3.3969960178126257e-10,6.064731356003605e-11,9.382093626303378e-13,3.5987851587648834e-10,5.4532461879475136e-11,4.344185330473066e-14,2.953275679562495e-10
img_02573.jpg,0.08329591155052185,6.836527455256203e-10,9.58603613154807e-11,9.416114941799072e-14,2.2739670839655446e-06,2.962026846020649e-09,8.457691144658774e-12,0.00037788620102219284
img_02574.jpg,9.778335515875369e-05,2.90646107714565e-06,3.2379446346375573e-10,7.011711957577438e-12,0.008991901762783527,3.798042058633655e-08,1.472570843041865e-09,0.0001374842249788344
img_02602.jpg,4.209845883451635e-06,1.6797901736254062e-08,3.492544475847126e-09,7.783604019095947e-07,0.002860467182472348,1.8199793672124542e-08,6.396879553838275e-11,2.0028805920446757e-06
img_02607.jpg,4.566098965597121e-08,1.0153442172252422e-16,5.241593836601122e-19,8.17817393308022e-19,5.098370189466847e-16,1.375274795710783e-14,6.578837416633981e-22,4.648439619336919e-11
img_02622.jpg,0.012548854574561119,0.0006149582332000136,1.202608132189198e-06,3.929043312922431e-09,0.0008374847820959985,0.005919309798628092,0.0003866420593112707,0.012778392992913723
img_02625.jpg,0.0052482085302472115,3.3539035371177306e-07,1.5250521956389207e-09,6.832131388412321e-11,5.719295472772501e-07,6.014159481537718e-08,2.9922839530627243e-05,0.00040396518306806684
img_02636.jpg,0.006775491870939732,4.89430851402517e-09,1.418485950921422e-08,5.02974528346356e-12,0.02066691219806671,2.5161059511447093e-06,2.1594289023596502e-08,1.5007320143922698e-05
img_02638.jpg,3.189470909603642e-11,4.357245120267805e-11,7.785354305678283e-11,7.211157031296086e-27,1.5231083949629465e-08,1.640594465834866e-10,3.004260523079699e-14,0.00042581799789331853
img_02641.jpg,8.246758807217702e-05,1.6417324388839916e-08,6.996322809982303e-08,1.259773618755844e-08,0.0001807162625482306,0.00019529614655766636,5.041653761139742e-09,0.009122930467128754
img_02646.jpg,0.0001898399059427902,9.954051165550482e-06,2.1670278904650786e-09,0.0005290361004881561,5.268538643576903e-06,1.6647025802285498e-07,1.4599914948121295e-06,0.0002174506662413478
img_02648.jpg,0.0039081876166164875,0.0007913581212051213,2.098689765261952e-05,9.858622362912683e-09,1.8836180970538408e-05,0.03172003850340843,7.993623398760974e-07,0.0020839544013142586
img_02651.jpg,0.0006695233169011772,3.662951257865643e-07,1.8594602524402148e-09,7.64861525226479e-08,1.0171505859801755e-09,7.584781997138634e-05,3.2994215692916384e-10,2.3578404295676592e-07
img_02656.jpg,0.00852464884519577,3.682632086565718e-05,3.1270465683519433e-07,2.425144032258686e-07,3.6854044083156623e-07,0.004921466577798128,0.002211557934060693,0.01074617262929678
img_02666.jpg,4.6180885782121095e-09,4.472959177696898e-16,1.2399478145630471e-14,3.5858744804614126e-26,0.10792836546897888,2.59788688339313e-08,6.127500330612808e-21,3.41311090501506e-09
img_02679.jpg,6.426434424611216e-07,1.5256094911819673e-06,1.356654024675663e-07,7.551330979786719e-13,8.88221691752733e-08,6.465766233532122e-08,4.130518149736417e-09,0.017160777002573013
img_02687.jpg,1.5823809818016343e-08,7.47424854213169e-14,5.33571904921034e-14,1.793987244553475e-18,0.8653829097747803,1.7413138664323924e-07,5.073387185621642e-14,6.099319271868353e-09
img_02699.jpg,0.05675366893410683,4.2907053909857495e-08,4.960101662732086e-09,1.1461522009259539e-10,0.0030263224616646767,1.6368679212064308e-07,3.204724929872782e-09,0.0022697914391756058
img_02702.jpg,0.0030505512841045856,0.0002164102770620957,3.941345028124488e-09,3.1790534649189794e-08,5.502990916284034e-06,3.1322206268669106e-06,1.1925776338683747e-11,2.034608223766554e-05
img_02703.jpg,0.0011482397094368935,1.927938143254291e-17,1.8859793780672403e-26,2.7328360428151783e-24,4.591159119549104e-10,1.6794841906087044e-10,1.0596450471116866e-22,4.375081026630756e-12
img_02709.jpg,0.10348503291606903,8.289359243462968e-08,3.01651498918476e-13,7.098935154992159e-13,0.0025247628800570965,3.341368781661913e-08,1.4210931320590703e-09,3.8029682514206797e-07
img_02726.jpg,0.0003448788193054497,2.0325043731395098e-11,9.969249731289764e-11,5.624165759126056e-17,0.009611840359866619,1.1455424803186176e-10,3.0479327506327536e-08,8.513350024941246e-08
img_02733.jpg,9.772065101554261e-11,5.3430476189275655e-12,6.919289723389722e-18,6.59926175516649e-25,4.796225222536421e-11,2.8440525759107493e-13,3.395111529332401e-21,2.5357423510286026e-05
img_02734.jpg,9.467398922424763e-05,8.501259003423911e-07,1.556001959325873e-15,1.115646926483825e-18,2.4671207938808948e-05,2.936014625865013e-11,6.3241841985473e-08,1.430213387720869e-06
img_02739.jpg,0.02026231400668621,5.544700911741529e-07,1.9959141006609116e-09,2.776512201575765e-13,0.00010324970207875594,6.3117627178144176e-06,3.858087894298423e-12,1.9766881450777873e-05
img_02749.jpg,1.6064775820723298e-07,1.7888403647248197e-08,1.5387042334724654e-11,5.896999468596453e-13,0.01892906241118908,2.487795969230433e-09,1.4267638182019482e-09,1.0970161667955836e-08
img_02759.jpg,7.842012564651668e-06,4.96171770336673e-10,5.37225194021442e-16,3.6957302995688224e-08,6.796402329811713e-11,2.9102286552840084e-11,3.765392132207973e-14,5.8731618679530584e-08
img_02764.jpg,1.3380258678807877e-06,5.278296688615569e-10,9.811638331772184e-15,2.862839674566017e-17,4.59871563052161e-09,2.833188891826488e-11,6.95040192066898e-10,1.6396763058423858e-08
img_02766.jpg,1.134556714532664e-05,3.607640445060789e-12,1.0457163563890037e-12,1.12815769170993e-05,3.4417291239208225e-10,1.285524007244021e-07,1.027366941519503e-10,1.179275614049402e-06
img_02769.jpg,0.0012042410671710968,5.36369837433881e-10,3.162741222695331e-06,5.39148205247475e-11,2.2950857214709686e-08,0.00018458151316735893,7.849314948016328e-12,3.920159997505834e-06
img_02771.jpg,0.0005095609230920672,8.01847477305273e-09,9.80697336672165e-07,2.8185026402084527e-14,2.2309740860260163e-12,9.494300456935889e-09,6.100081550997061e-11,9.517029684502631e-05
img_02789.jpg,2.2335338144330308e-05,7.57452767174982e-09,4.502652029003684e-09,4.367502453445082e-12,3.5831965172761215e-10,3.8043341191951185e-05,2.0257738195250674e-11,0.0005346391117200255
img_02799.jpg,1.082974995370023e-05,2.068189786097463e-10,2.765185874734334e-17,5.911301977572422e-24,1.9382159734959714e-05,1.5757640525748684e-08,2.9400353679376323e-13,8.924357364215041e-10
img_02808.jpg,1.391189680816085e-13,2.690561662355151e-11,1.214771962491576e-13,1.0764612564115221e-26,1.5973147249326303e-09,7.654773516441171e-12,4.401836425742267e-14,1.0823441698448732e-05
img_02811.jpg,0.0005211179959587753,6.108991090769678e-10,1.2029618165187227e-17,7.769329277406417e-27,2.745106712609413e-06,6.7703436647660424e-15,6.268567381922344e-16,1.812241676169002e-11
img_02830.jpg,0.0016463998472318053,0.00013070760178379714,3.01064240204596e-08,8.186946953703256e-11,0.38213983178138733,1.2061683207775786e-07,1.5237244355148505e-08,9.976911678677425e-05
img_02834.jpg,4.6017772547202185e-05,1.895073324931218e-07,1.7475949073281205e-12,2.4600322336758633e-20,5.926656054811019e-09,1.496005985757165e-09,1.1200057130648575e-13,1.5736966929580376e-07
img_02837.jpg,4.723418896901421e-05,1.102500313265864e-10,2.8352964420719218e-08,8.716662916637141e-13,1.5726254742887136e-09,3.0689063805766637e-06,1.1238490064784112e-13,1.5921649492156575e-06
img_02838.jpg,0.03431415930390358,9.837687684921548e-05,1.3974104149383493e-06,6.243740244826768e-06,1.618119131308049e-05,0.13115836679935455,2.995837803609902e-06,7.613934576511383e-05
img_02842.jpg,0.011243803426623344,3.1824305324335e-07,6.674116554555853e-12,4.5219528041370054e-18,1.5390905900858343e-05,6.19621742803389e-10,1.0225245650197223e-10,2.1151891349546759e-10
img_02857.jpg,0.0015633561415597796,2.2979379821208568e-07,1.1288525669783667e-09,1.3980818185013039e-13,3.962458361428389e-09,5.3140926326022964e-08,4.1416468778837645e-14,2.5681210900074802e-06
img_02865.jpg,0.0011530426563695073,1.0715863254517899e-06,2.529572107334843e-09,2.0387136423494212e-10,6.122633067207062e-07,1.7017655409290455e-05,1.9215160136809573e-05,0.22701744735240936
img_02871.jpg,0.0020556433591991663,0.00018886750331148505,9.81479519879258e-09,1.7065097165230858e-12,0.0007001931662671268,1.4175582485620453e-08,2.919160024816847e-09,0.00011550677299965173
img_02876.jpg,0.0009163430077023804,1.5051409718580544e-05,0.0006124699721112847,3.715840421136818e-06,7.784682765077378e-08,3.510224814817775e-06,2.3808603089037206e-08,6.277955253608525e-05
img_02889.jpg,9.285880082643416e-07,1.5442738754423146e-10,3.494063705034023e-09,1.0493064664665464e-16,0.6639596819877625,2.5626184196880786e-07,3.161597372791647e-11,4.623243057721993e-06
img_02890.jpg,0.0003525430802255869,3.871642562103261e-09,6.940335845151031e-17,3.3877216133124935e-15,1.2073225752473604e-09,0.0002926239394582808,8.04433436875395e-16,6.11917183590549e-10
img_02899.jpg,2.3921043975860812e-05,9.206768680769528e-10,8.463182238349631e-11,1.1328336185778554e-10,5.462138519263249e-10,6.826227263445617e-07,1.185647802159906e-09,2.3162244815466693e-06
img_02904.jpg,0.00016420110478065908,0.00013763415336143225,4.4853669389777195e-11,1.4912795904820086e-06,5.59036230640686e-08,0.03099091164767742,1.8421861258666183e-10,3.210020395272295e-06
img_02911.jpg,2.1777262304567557e-07,3.4252895658726246e-11,1.1345802769513469e-11,1.9737596973490312e-13,0.00849608238786459,1.1158819424039734e-09,1.0505227764079361e-11,1.2646456104548065e-09
img_02916.jpg,0.0001843606005422771,0.00023759629402775317,1.4202800002749427e-07,7.79173060436733e-05,0.00013704027514904737,7.014286325102148e-07,3.34709898197616e-06,0.0007381443283520639
img_02920.jpg,0.005147831980139017,0.003850071458145976,1.7453370446673944e-06,1.2924356695975803e-08,0.0003476003766991198,3.5307195503264666e-05,4.5256833800522145e-06,0.010125133208930492
img_02943.jpg,3.142159403068945e-05,4.480687088720403e-12,1.4179182983298233e-07,2.7925366016884e-16,1.4996256458843504e-09,1.57416661750176e-06,2.7488285085641717e-12,6.640639149679828e-10
img_02949.jpg,5.797771152060704e-10,2.1323122033258674e-13,4.2183461584910376e-12,5.937206481537543e-22,2.044239571943124e-17,1.6257977494653353e-14,6.625297954636453e-16,7.195827267381105e-11
img_02954.jpg,5.487781163537875e-05,2.7374957426218316e-05,2.555615441490744e-12,6.683424972307728e-13,1.5367540981969796e-05,1.3886490251024952e-06,3.145144589211668e-09,1.9799672372755595e-06
img_02956.jpg,0.034293316304683685,2.153111822167375e-08,1.0513988117633044e-11,1.2033389692675533e-12,2.20963904951077e-08,1.3916890111431712e-06,2.2939595644040633e-13,5.825578227813821e-06
img_02964.jpg,0.11428823322057724,5.166810410628386e-07,1.8511379096253222e-08,9.974612802388094e-11,0.0007128802826628089,2.1982604891945812e-07,1.7306635413660842e-07,0.00011039758828701451
img_02974.jpg,0.0020792819559574127,0.00010342864698031917,7.921312317193951e-08,3.8706448890479805e-07,0.0003068907535634935,1.6684261936461553e-05,7.802997004091594e-08,0.002172397216781974
img_02977.jpg,0.001733105513267219,1.9477731427741674e-08,9.053966465444319e-08,3.724863972820458e-09,3.352201360939944e-08,7.518859638366848e-05,9.502225395419117e-11,8.649879532640625e-07
img_02993.jpg,0.00014485561405308545,1.1016215921699768e-06,1.3805240284270326e-09,5.266430069816863e-10,1.934063798003649e-09,4.50204229451856e-09,9.674015806634094e-15,3.2455154723720625e-06
img_03014.jpg,2.890115683840122e-05,3.3781365291890575e-13,7.693977399636509e-11,2.9622480683666463e-12,0.00440499372780323,4.448793777811488e-09,3.305927406827003e-11,3.939496284743882e-09
img_03043.jpg,2.023578417720273e-05,6.134307471705736e-13,3.377188123338676e-14,3.0256966582664396e-19,2.1384900211860076e-14,1.3363200823679477e-10,3.006822967151733e-14,1.4071570514709308e-12
img_03055.jpg,0.08765533566474915,1.3705672245123424e-05,6.455055157061906e-09,5.492444877814445e-14,8.673877164255828e-05,2.97768201562576e-06,9.202906214866857e-10,3.6571152577380417e-06
img_03064.jpg,1.4801568681832578e-07,2.9276698558131867e-16,3.0181510502630404e-12,1.2790162283740416e-20,6.202795339049771e-05,6.158076132356527e-11,9.820245880582182e-16,2.643800485202519e-07
img_03069.jpg,0.0050874147564172745,0.015329002402722836,1.5439800336025655e-06,4.2882263073806826e-08,1.7239184671780095e-05,6.197084076120518e-06,1.0578427463769913e-05,0.0008817095076665282
img_03074.jpg,0.0005647236830554903,3.8641122955596074e-05,2.0485735774400382e-08,1.0313500808933895e-07,4.347932917880826e-05,1.9411179437156534e-06,4.050914625963742e-08,0.003056508954614401
img_03078.jpg,0.0003344322321936488,2.1614046663565034e-10,5.0673575578696894e-12,1.8533219758865016e-07,9.391512456602413e-09,3.781307267303191e-09,2.299923489504363e-12,4.346738933236338e-05
img_03080.jpg,0.0005532976356334984,7.950252435551253e-12,7.318940646681288e-14,6.660382748796545e-12,2.295081635850238e-08,8.250726324376956e-09,7.232603637158841e-16,1.3951639630249701e-06
img_03082.jpg,0.10664203763008118,1.1784269560166649e-08,1.079060174546953e-10,6.418622577886168e-11,4.287386400392279e-05,6.648401296160955e-08,5.198498964631426e-09,6.253355968510732e-05
img_03087.jpg,0.003979559056460857,4.4523421820485964e-06,3.85150451620575e-06,6.454849062720314e-05,0.00022558060300070792,0.00014832490705884993,5.101017563902133e-08,0.0009541765903122723
