image,NoF,YFT,SHARK,ALB,BET,DOL,OTHER,LAG
img_01996.jpg,0.9999982118606567,1.4177883453977137e-19,1.168512039432089e-19,5.722632533750877e-37,3.449917088116372e-11,1.2415295458367837e-09,6.048433597254298e-22,1.7596598809177522e-06
img_02001.jpg,0.09331586956977844,5.032889216494141e-09,8.038338744631446e-11,4.717979471906863e-17,2.6479236112209037e-05,4.719330259916887e-09,7.474012164720989e-08,0.9066575765609741
img_02006.jpg,0.8423600196838379,6.220217619556934e-05,5.396660981205059e-06,1.8965234385107804e-13,0.00011702282790793106,7.903568466360866e-09,4.0662420652815e-10,0.15745528042316437
img_02066.jpg,0.9999827146530151,9.291937317357224e-07,3.3446708944118164e-12,1.8628551826105344e-11,1.1017536053259391e-05,8.611086066423468e-09,1.036669132759016e-07,5.208252332522534e-06
img_02074.jpg,2.6268691044606385e-07,4.684743990169193e-15,3.5257104802002706e-15,3.3987362180003516e-15,0.9999997615814209,7.179402211621166e-11,1.9968852024101374e-16,7.86994689470099e-18
img_02076.jpg,0.579329788684845,0.00010412938718218356,5.388482350099366e-06,0.067464679479599,0.008134236559271812,0.04864580184221268,0.005424505565315485,0.2908913791179657
img_02077.jpg,3.0564770714391898e-09,4.1868454977770994e-19,2.0193302520233962e-16,1.7027700689853953e-24,1.0,3.9541022366085254e-12,1.0452714794385127e-16,4.91255473800134e-13
img_02078.jpg,0.9619181156158447,1.3519239701054175e-06,5.554345872127442e-11,1.4361506428528514e-09,0.038077689707279205,2.302827624589554e-06,1.5761630889343792e-09,5.234772402218368e-07
img_02082.jpg,0.9999933242797852,7.075439611980983e-08,2.263887319796376e-13,2.0107660799443349e-19,3.1441988994629355e-06,3.4614433843671577e-06,1.1861828145147237e-20,1.604032046076398e-10
img_02083.jpg,1.4490665307675954e-06,4.8972752936249364e-11,6.747166193810106e-12,6.365644231350054e-13,0.9999985694885254,6.745612401992673e-11,9.158423039992139e-16,3.5674863063661633e-10
img_02096.jpg,0.39754194021224976,0.0029037180356681347,2.22424823732581e-05,4.0129780245479196e-05,0.027797147631645203,2.0473135009524412e-05,0.0909808948636055,0.48069342970848083
img_02119.jpg,1.0896510360680622e-07,5.061049669630169e-12,3.122449998213539e-12,3.6657726997986376e-20,0.9999998807907104,9.123408625799634e-12,1.9655523431083566e-08,1.6225930821178736e-08
img_02124.jpg,0.6213252544403076,2.6825389340956463e-06,3.7957952336853396e-09,1.0087303214945109e-10,9.4608722065459e-06,6.808622288190236e-08,1.091237209038809e-05,0.37865161895751953
img_02135.jpg,0.8586159348487854,4.124862698517973e-06,1.351857434883641e-07,4.4500614998499444e-11,0.14135506749153137,4.5814090299245436e-06,4.287699972849168e-09,2.0185614630463533e-05
img_02146.jpg,0.10330241918563843,0.0007966309203766286,0.0001873248111223802,0.00011640074080787599,1.2981433883396676e-07,0.009374640882015228,0.0002715721493586898,0.8859508633613586
img_02159.jpg,0.9999980926513672,4.201874848064335e-09,2.5776446949121734e-12,4.071122345489231e-12,3.5416910293406545e-08,1.9591577711253194e-06,4.032596034875269e-09,1.4676729165330471e-08
img_02172.jpg,0.9995935559272766,6.866941112093627e-05,1.472488381226711e-10,1.1642927733035435e-09,2.849530744697404e-07,4.202820127829909e-05,6.249496891541639e-06,0.00028937659226357937
img_02180.jpg,0.9999990463256836,1.3279135413881218e-14,3.753209077333113e-16,1.0404767435614613e-16,9.284692055189225e-07,7.172080312457807e-13,2.691702546617214e-12,3.4531709047769255e-08
img_02188.jpg,0.00011022770922863856,1.8194168773574132e-13,8.565183610108329e-15,6.939785299211105e-24,0.00012960852473042905,1.4625601433209756e-15,4.726832620566896e-19,0.9997602105140686
img_02194.jpg,0.9661470055580139,6.199654308147728e-05,2.0636177566757397e-07,5.6361859179787643e-08,8.380463987123221e-05,0.005503443535417318,0.027979666367173195,0.00022389309015125036
img_02209.jpg,0.9385958909988403,2.067001847461114e-10,4.668894160175796e-10,2.9405511093585565e-16,0.0022950554266572,0.059078652411699295,1.8349560093611217e-08,3.028912760782987e-05
img_02216.jpg,0.9999992847442627,3.33788041650962e-09,9.383115812111598e-11,1.979663087248318e-20,1.8745824892363316e-09,8.343842949898317e-08,1.877146008077979e-11,6.442978133236466e-07
img_02231.jpg,0.9987817406654358,0.00039528508204966784,3.90821611517822e-07,8.390895345655736e-06,3.601850906420623e-08,1.4825415746599901e-05,2.382835009484552e-05,0.000775674416217953
img_02235.jpg,0.4796254336833954,0.5191433429718018,9.710904080861837e-09,1.0940118255753362e-10,0.0002086511522065848,2.8187978386995383e-06,5.336623365437276e-10,0.0010197596857324243
img_02252.jpg,0.9953188300132751,0.00034361472353339195,1.910280822414734e-09,7.037767721027044e-13,0.004304458387196064,1.607653211976867e-05,1.0226585203665373e-11,1.7130363630712964e-05
img_02268.jpg,0.3226204812526703,0.022481605410575867,9.351723747386131e-06,0.12139956653118134,5.1801711379084736e-05,0.18599987030029297,0.00022377687855623662,0.34721359610557556
img_02270.jpg,0.45201170444488525,1.7563955907462514e-06,2.4227522210651387e-09,1.1059295162594782e-13,0.547941267490387,9.93879893940175e-07,3.7796921148469664e-09,4.4286964111961424e-05
img_02281.jpg,0.9999315738677979,4.008582007997141e-11,3.3771421718012873e-15,2.233538355861024e-19,6.825797754572704e-05,1.2901374413232247e-09,8.879312216047985e-14,1.5305501221973827e-07
img_02282.jpg,0.0001860033517004922,0.000689625390805304,0.08710547536611557,2.5607806348505735e-13,1.0622952295591404e-08,7.762396592170262e-08,1.3069047177793891e-08,0.9120187759399414
img_02285.jpg,0.005699581000953913,0.9059540629386902,7.165184001678426e-08,8.211382962475255e-12,0.08832106739282608,1.4847379325999555e-08,4.38995948570664e-06,2.079130536003504e-05
img_02291.jpg,0.9896379709243774,0.005094902124255896,3.113534694421105e-05,1.5591944247717038e-05,1.625621393941401e-06,0.005206857807934284,4.612111137447528e-09,1.1896097021235619e-05
img_02299.jpg,0.9998396635055542,4.8168571353812695e-09,4.863143665545522e-09,9.79289205282896e-10,9.035709081217647e-05,5.6457916798535734e-05,1.1981090456498946e-14,1.3496507563104387e-05
img_02305.jpg,0.06029321253299713,0.9396862387657166,3.6189389159002605e-12,3.7565860388751385e-14,7.455938799694195e-08,1.991265596856806e-09,1.8995621048345512e-11,2.0449497242225334e-05
img_02307.jpg,0.00012080102897016332,1.985298691664205e-15,2.156899296626162e-20,1.0507232448438032e-21,0.9998792409896851,2.233373889607782e-16,1.3524988665578039e-22,3.1266633061116395e-15
img_02309.jpg,0.1290246993303299,0.0006163303623907268,3.1719432058707753e-07,5.457754692628214e-09,6.245900294743478e-05,0.001062055118381977,6.714622486470034e-06,0.869227409362793
img_02318.jpg,0.021145904436707497,0.00025469643878750503,7.045734662369796e-09,1.2459705489575867e-09,2.684787796169985e-05,9.971567749289534e-08,0.9775285124778748,0.0010439386824145913
img_02347.jpg,0.9908369779586792,3.858782292809337e-06,4.442667886905838e-06,2.382106231380021e-06,0.008676223456859589,2.3675538614043035e-05,8.42097961140098e-06,0.00044406269444152713
img_02356.jpg,0.02613642066717148,5.725211394747021e-06,1.8044093779909232e-12,4.982823043064855e-10,0.00034826615592464805,0.9734712243080139,4.099443231098121e-06,3.4354183299001306e-05
img_02367.jpg,0.14841113984584808,2.65981469738108e-07,1.1350793638342793e-09,7.556250479381736e-15,1.8284537190993433e-06,7.951618385959591e-08,2.4488166161518166e-08,0.851586639881134
img_02372.jpg,0.030819328501820564,0.0019038636237382889,3.81361500538524e-13,4.9092022154774255e-15,0.95100998878479,5.800214921691804e-07,2.0266915257138862e-08,0.016266178339719772
img_02379.jpg,0.001903924043290317,7.532025483669713e-05,3.584485739338561e-07,0.9447944760322571,3.9868564272182994e-07,0.04921115189790726,4.303306599950929e-09,0.004014403559267521
img_02384.jpg,0.000666191044729203,4.88708684631689e-10,3.55215412639609e-10,1.0990384990972046e-10,0.9980224370956421,0.00043427670607343316,3.9659837536833934e-16,0.0008772480068728328
img_02398.jpg,0.9093354940414429,0.00011732218990800902,3.047722566407174e-05,4.030574096702821e-09,0.06351681053638458,0.0020087105222046375,6.938595475958209e-08,0.024991026148200035
img_02400.jpg,2.2390722733689472e-05,0.00015633100701961666,2.8400184426402575e-09,5.876039298477763e-19,1.4903122291798354e-07,8.058888170126011e-07,9.877896244014917e-12,0.9998202919960022
img_02406.jpg,0.6577053070068359,5.6051959518299554e-08,2.3460002012143377e-06,2.471979954066228e-09,6.775208930775989e-06,0.3405386209487915,9.434843661892955e-08,0.001746856258250773
img_02412.jpg,0.0006964115309529006,0.5149938464164734,1.032592197511284e-12,1.3454836728679599e-15,0.48427271842956543,7.549773306525509e-11,4.0983585969378566e-10,3.708597068907693e-05
img_02416.jpg,0.9985942244529724,4.357864963822067e-05,2.4674689375059344e-12,1.5239681738776767e-10,5.499479357240489e-06,1.7518461390864104e-05,2.181782932098031e-08,0.001339161884970963
img_02422.jpg,0.9986144304275513,3.980138387760235e-07,6.270826968801657e-09,4.727436497820037e-11,0.0013477797619998455,2.3030901502352208e-05,8.188880684656397e-08,1.415295173501363e-05
img_02479.jpg,0.9997588992118835,0.00023542073904536664,8.360119898193378e-16,6.815334420292579e-19,5.20840295337166e-08,1.5808848438767127e-14,3.221624898276654e-13,5.7506963457854e-06
img_02486.jpg,0.9997243285179138,3.4400227377773263e-06,1.1230293361919053e-09,3.3383963995992083e-12,0.00026986683951690793,8.603723955502574e-09,4.41848371224296e-08,2.3597945073561277e-06
img_02487.jpg,1.368753146380186e-07,3.2741506728051206e-10,1.729342016809632e-11,2.6131859777856723e-17,6.460356555271218e-11,2.3131114801344665e-09,2.4430515593930162e-14,0.9999998807907104
img_02507.jpg,0.9986928105354309,6.553466391778784e-07,2.260164906454725e-15,1.553952279353954e-12,0.0010461938800290227,3.6932176067372424e-11,1.7614738112570194e-08,0.00026022622478194535
img_02522.jpg,0.9999833106994629,9.278048164820807e-13,2.5498227661235884e-12,3.5304392742574464e-10,1.1473633598768629e-08,1.6734360542614013e-05,9.19951354677595e-12,9.358998298569787e-11
img_02540.jpg,0.006081423722207546,3.9949901520230924e-07,2.3167318374817114e-07,0.993775486946106,1.7471472801844357e-07,0.00014227072824724019,1.5976714395904423e-10,3.865021724891449e-08
img_02546.jpg,0.9996645450592041,8.543800333882245e-09,1.1507906088427172e-16,2.127446873181893e-12,0.0003348885802552104,5.990472118355683e-07,3.3966950346159264e-12,5.90882365258949e-09
img_02556.jpg,0.9474321603775024,7.415880190819735e-06,5.1971506959125335e-11,1.1070574930946778e-13,0.05253439396619797,6.440952347475104e-06,4.9649506763671525e-06,1.460065323044546e-05
img_02560.jpg,0.0005281914491206408,0.003934204112738371,1.9652039995321502e-08,4.785318252764625e-10,0.0003195343306288123,1.2220956691066931e-08,0.9951463341712952,7.172206824179739e-05
img_02563.jpg,4.644907221518224e-06,5.950200261395366e-07,3.5516901419896385e-08,1.9125361017113818e-11,0.9999887943267822,4.08649924565907e-07,9.767823216932925e-10,5.596109986072406e-06
img_02565.jpg,0.03860495984554291,3.615857906424935e-07,1.5371074368886184e-07,2.8518709616065507e-10,0.001197482575662434,4.875866579823196e-06,5.1124410674674436e-05,0.9601410031318665
img_02573.jpg,0.9999395608901978,1.31196202346473e-06,3.233020795523345e-11,8.85642340714421e-12,5.521505590877496e-05,4.5018666128271434e-08,7.3287149682244035e-09,3.970168108935468e-06
img_02574.jpg,0.999395489692688,2.8911030312883668e-05,1.848822961045271e-12,6.152524778708923e-14,7.686948265472893e-06,0.00035754378768615425,9.990239538404388e-12,0.00021031007054261863
img_02602.jpg,0.18960262835025787,6.068584523788445e-11,3.35752047249116e-05,3.0179591464785105e-13,0.0015926662599667907,0.7984350919723511,0.00011413550237193704,0.010221941396594048
img_02607.jpg,1.0,1.2747450360446843e-19,3.068785465726607e-20,0.0,2.729714783204773e-13,7.525345635268216e-14,7.088537077671235e-26,4.555043631171429e-08
img_02622.jpg,0.9024479985237122,0.0004290923534426838,0.011158148758113384,1.8271787638468595e-08,8.952997787581296e-10,8.695897122379392e-07,2.0459518523807674e-09,0.08596391975879669
img_02625.jpg,0.9371723532676697,0.0007368896622210741,3.7279858133842936e-06,1.0843486819567261e-07,0.000805860327091068,0.00023008255811873823,0.0010576326167210937,0.05999348685145378
img_02636.jpg,0.9453787207603455,1.0734414745972032e-10,5.9870333517231256e-12,7.544375553917264e-17,9.294047049479559e-05,2.28758456621847e-09,7.777435371281172e-07,0.054527536034584045
img_02638.jpg,0.9996898174285889,0.0002972311049234122,7.432425263687037e-06,1.6389833490393357e-08,5.0707553782558534e-06,5.90320787807741e-08,9.421673441423195e-10,3.4660021697163756e-07
img_02641.jpg,1.532920214231126e-05,5.8660953072831035e-06,0.00020963838323950768,8.121776862157759e-11,2.597587638319965e-07,4.567099765040439e-08,1.6587405893275786e-09,0.9997689127922058
img_02646.jpg,2.328013806618401e-06,0.07111170887947083,4.2258529902028386e-06,2.2011340233135668e-12,6.733909430067797e-08,1.1176629755027534e-07,6.537518970617384e-08,0.9288814663887024
img_02648.jpg,0.36181285977363586,2.6817044272320345e-05,1.41282319177094e-09,0.4775948226451874,0.11894653737545013,0.025432592257857323,6.098759513406549e-06,0.016180261969566345
img_02651.jpg,0.9738266468048096,1.7027680598857842e-07,1.7201546143041924e-06,2.842800430821746e-12,0.024678919464349747,0.0014647364150732756,3.6702893502216227e-10,2.770829996734392e-05
img_02656.jpg,0.9818081259727478,0.0033626046497374773,1.0604798150737338e-09,2.27363594639429e-17,5.772136864834465e-05,2.281596422903931e-08,9.504009881311504e-07,0.014770646579563618
img_02666.jpg,0.011070335283875465,6.944197217251258e-09,6.306025146507466e-12,1.2694364493672604e-17,0.08037010580301285,2.2928299883706593e-12,8.220334968278564e-10,0.9085595607757568
img_02679.jpg,0.03543660417199135,0.01391766220331192,1.120161363839245e-12,1.7367416532687585e-11,2.6126704142370727e-06,1.430916995559528e-06,7.765720511088148e-09,0.9506417512893677
img_02687.jpg,0.9888095259666443,0.0004053731681779027,1.1620050061056375e-10,6.607654961382492e-12,5.953967047389597e-05,1.2743236766254995e-05,7.126018525260847e-11,0.01071287039667368
img_02699.jpg,0.9998834133148193,2.5540923616063083e-06,4.084124149983381e-09,1.2223823515900012e-11,1.2069608601450454e-07,2.109913475578651e-05,7.877165586478441e-08,9.267767745768651e-05
img_02702.jpg,0.0027050403878092766,0.0003269506269134581,1.652090395509731e-05,0.7882239818572998,1.7849110918177757e-06,5.7664411912128344e-08,1.3744216875721804e-10,0.20872576534748077
img_02703.jpg,0.8098428845405579,1.8546651858741825e-07,9.590854152530248e-12,8.786295024876267e-10,5.117868204251863e-05,0.18991443514823914,1.239315707834976e-07,0.00019113748567178845
img_02709.jpg,0.999972939491272,4.969711753233241e-09,1.9223830426823296e-12,6.278865773666487e-13,2.4180517357308418e-05,3.297481327990681e-07,1.6526181525478023e-06,7.76382080402982e-07
img_02726.jpg,0.9997621178627014,0.00022526395332533866,2.895176806627653e-11,4.449537763793251e-15,1.0393286942189661e-07,6.0278058586216154e-12,8.659199659394323e-13,1.2496088857005816e-05
img_02733.jpg,3.6030354522154084e-07,1.6834881932936696e-08,1.3745933529207832e-06,2.3724395047781087e-14,2.5122110614006488e-08,6.790154571945095e-08,1.1213915129815177e-08,0.9999980926513672
img_02734.jpg,0.9390604496002197,5.32174453837797e-07,1.7226172133177897e-07,1.4666009517938505e-09,6.790950283175334e-05,8.286190131912008e-05,2.558275582487113e-07,0.06078780069947243
img_02739.jpg,0.2697538733482361,0.09215614199638367,8.970480848802254e-06,4.442983117769472e-05,0.2909184992313385,0.0006077370489947498,0.0033455807715654373,0.3431647717952728
img_02749.jpg,0.9392450451850891,6.7381731305715675e-09,0.0021396391093730927,1.5568915514435622e-13,8.64768381347858e-08,0.05861498415470123,8.963793249328056e-12,7.926545464442825e-08
img_02759.jpg,0.9999364614486694,1.104807651614026e-12,3.907162290987967e-19,2.2011022452856045e-20,6.326090806396678e-05,2.3801450765859045e-07,2.2945934605683824e-16,3.6281123504816604e-12
img_02764.jpg,0.02445620484650135,0.00020839448552578688,8.047044275372173e-07,2.3953973027346365e-07,4.140906639804598e-06,1.9262696326904916e-08,5.061327225386325e-12,0.9753301739692688
img_02766.jpg,0.9979031085968018,1.146663271356374e-05,3.9597006207259255e-07,7.923756095706835e-11,1.0013161499955459e-07,3.8718717405572534e-05,0.00014380618813447654,0.0019024473149329424
img_02769.jpg,0.00018660922069102526,4.642134285859356e-07,1.7902009152967642e-14,1.0085244373295426e-15,0.9991540908813477,7.168177718064328e-10,1.7355667142164577e-13,0.0006587907555513084
img_02771.jpg,0.38320058584213257,3.375060623511672e-05,2.3888375721980992e-08,1.822707124121692e-10,0.0002054769720416516,0.0006862592999823391,5.8469377108849585e-06,0.6158680319786072
img_02789.jpg,0.9970959424972534,0.0002098685799865052,3.1019724549413707e-12,8.091781585062297e-12,1.0313053280697204e-05,0.00268132658675313,8.102853144009714e-07,1.6972431922113174e-06
img_02799.jpg,0.009153629653155804,0.010070712305605412,8.043877528507437e-07,0.0037975218147039413,7.670585944197228e-08,3.592514588035556e-07,5.358162979973713e-07,0.9769763350486755
img_02808.jpg,0.8853408694267273,0.012651207856833935,0.00018764985725283623,0.003722652792930603,6.04470114922151e-05,1.8451828509569168e-05,5.818234785692766e-05,0.09796063601970673
img_02811.jpg,0.15451347827911377,1.4177165212458931e-05,1.4904586350894533e-05,0.7910352945327759,5.131322905072011e-05,2.564640908531146e-06,0.05408419668674469,0.00028410929371602833
img_02830.jpg,1.0,1.2868916869634983e-11,9.639887585257242e-18,7.876430241613791e-27,2.3048903230460382e-08,7.55900740221846e-14,2.235812175590407e-13,6.203915714486641e-10
img_02834.jpg,0.9155861735343933,0.08379365503787994,2.3713946575298905e-05,1.3796388884657063e-05,0.00027512345695868134,1.974097904167138e-05,1.2087107279512566e-06,0.00028660305542871356
img_02837.jpg,9.428692548940631e-11,4.870454996738391e-22,2.824025953646434e-20,9.361718824355515e-31,1.0,8.766802636309373e-20,1.2880364326211278e-18,8.922126004586722e-14
img_02838.jpg,0.9705599546432495,4.8970185162033886e-05,7.347425778903016e-09,4.401439282486486e-12,0.0006039985455572605,2.814806521200808e-07,6.296719590181965e-08,0.028786689043045044
img_02842.jpg,0.9875606894493103,0.011161484755575657,4.8463716666447e-06,1.1202164529322545e-08,3.852838119655644e-07,0.00043394151725806296,0.0005410990561358631,0.000297654012683779
img_02857.jpg,0.9974905252456665,3.3026509527189774e-07,2.609814409026967e-08,1.1750101759633313e-12,0.0004158368974458426,2.2640017860453554e-08,7.381992617183641e-08,0.0020932217594236135
img_02865.jpg,0.9584429264068604,0.0024137164000421762,3.9715509103643853e-08,4.104020234763084e-08,0.0015025204047560692,0.004247081931680441,8.728846296435222e-06,0.03338493034243584
img_02871.jpg,1.9933965234031348e-07,1.2058101674483623e-05,0.00027718243654817343,6.418372777705628e-13,1.5113638118791073e-10,7.732801776683118e-08,2.980143631869936e-10,0.9997105002403259
img_02876.jpg,4.612021257344168e-06,5.513345335828035e-09,2.6305661648962086e-08,3.0812222857755713e-22,4.853375685343053e-06,4.481354309859853e-08,1.883114324197077e-11,0.9999904632568359
img_02889.jpg,0.9999374151229858,1.4323268127114375e-09,2.927940875863122e-11,3.6210350273790937e-09,5.840037829329958e-06,4.6324305003508925e-05,8.964694221333391e-13,1.0351690434617922e-05
img_02890.jpg,0.9998841285705566,1.4385885549472732e-07,6.249907817841571e-13,2.5514331980502902e-08,3.266849830652063e-07,0.00010374110570410267,6.669010899074124e-10,1.1554975571925752e-05
img_02899.jpg,0.9830389022827148,2.8475835023300533e-08,6.154242115918862e-10,2.6469694491826345e-12,0.004922258667647839,0.01203291118144989,7.356264575264504e-08,5.843614871992031e-06
img_02904.jpg,4.1802294958870334e-08,4.235874238173176e-12,1.7270172921954319e-12,1.0133316537076762e-17,1.0,8.083883562548522e-11,1.981100613418496e-12,3.014591007377554e-11
img_02911.jpg,9.81095155745855e-14,3.5170394596661936e-08,5.939918153695378e-13,1.042185638347146e-24,2.756777662052401e-12,6.662217706763368e-14,1.4730108713929655e-18,1.0
img_02916.jpg,2.6999170586350374e-05,3.3777005636892454e-09,0.0005059898248873651,9.933300759712438e-08,4.685074106447473e-09,0.999397873878479,2.575859525677515e-10,6.900703010614961e-05
img_02920.jpg,0.9999997615814209,1.4053116004220101e-08,3.380732360724892e-10,9.632282652141552e-17,2.6402153707749676e-07,4.034556688736757e-09,4.046519196110321e-12,5.580507078661867e-08
img_02943.jpg,0.9807757139205933,6.664109819531916e-10,2.864380607703332e-12,1.68234981501314e-10,3.461364181389648e-11,9.942139556073926e-09,2.2912574615396863e-12,0.019224248826503754
img_02949.jpg,0.9766853451728821,0.0014649551594629884,3.99413493815462e-13,1.370597700004611e-13,1.1885575901260381e-07,0.01842968352138996,6.428317947393403e-12,0.0034198486246168613
img_02954.jpg,4.724847144643718e-07,5.419404480733192e-09,9.520693122766488e-10,7.802876827469035e-15,1.255606642963647e-11,7.88747378521748e-09,4.059567352415749e-12,0.9999995231628418
img_02956.jpg,0.998514711856842,3.906817092058645e-09,1.3022629641312733e-09,7.126838568183302e-07,4.0574777813162655e-06,0.001412808895111084,3.234040465982524e-11,6.77455318509601e-05
img_02964.jpg,0.296160489320755,0.0006985166110098362,0.004139238968491554,1.858911332419666e-06,0.021458091214299202,0.0002854531048797071,0.012268722988665104,0.6649876832962036
img_02974.jpg,0.010771897621452808,8.123449646291192e-08,7.187220152360396e-09,2.2637723304796964e-06,0.0008629511576145887,0.988355278968811,1.508949384985015e-14,7.52368259782088e-06
img_02977.jpg,0.9931569695472717,7.351497743890434e-10,2.8990416837959554e-12,9.670980379364313e-13,0.006839864421635866,2.9697384107407743e-08,1.4245237878185435e-08,3.1463971481571207e-06
img_02993.jpg,0.4145797789096832,0.22381672263145447,1.578875640007027e-06,3.198266256276838e-07,0.0006127441884018481,0.0005763927474617958,6.562710768776014e-05,0.3603469133377075
img_03014.jpg,0.18165376782417297,2.9456959538265437e-08,1.6504932837113628e-11,2.090764193718453e-12,0.8183432221412659,6.197797830509444e-08,2.7305170533509227e-06,2.2400371335606906e-07
img_03043.jpg,0.4683723747730255,0.020039185881614685,5.100033728666631e-09,1.1393249899072089e-08,6.73156464472413e-05,0.0007552736205980182,4.6851546358084306e-05,0.5107190012931824
img_03055.jpg,0.9999995231628418,1.8269717960706089e-09,3.925143562499671e-14,7.294976390537569e-15,3.0611695933657757e-07,5.797403668239554e-10,1.7265120444420745e-09,9.326766559070165e-08
img_03064.jpg,3.1865884011494927e-06,5.771651601094163e-08,8.853494826155384e-09,1.1711743554132514e-11,0.9999964237213135,8.087332581396822e-09,7.849699223960727e-10,2.484316325990221e-07
img_03069.jpg,0.04801493510603905,6.8449990067165345e-06,1.6185994411443971e-07,8.565938756921465e-12,2.60522047028644e-05,0.002729504369199276,0.00031966407550498843,0.9489027857780457
img_03074.jpg,0.9907788038253784,0.007011475972831249,1.786852266150163e-08,6.579450873012149e-11,0.0016930863494053483,7.565081432403531e-06,4.195214131641478e-08,0.0005089665064588189
img_03078.jpg,0.3737333416938782,0.00030123794567771256,0.6237401962280273,6.661922816419974e-05,1.3834853973548888e-07,0.00199548969976604,0.00011195513798156753,5.101520218886435e-05
img_03080.jpg,0.02996770851314068,1.0667517216789157e-12,2.1277226508464864e-11,1.8875093599435167e-17,0.9602659940719604,6.696060372846091e-11,0.009766343049705029,5.132317903999706e-10
img_03082.jpg,0.9992161989212036,1.0994705917255487e-05,4.927942498511584e-10,0.00024324118567164987,0.0005292780697345734,1.3080625649308786e-07,2.5377359092040646e-15,2.2663023457880627e-07
img_03087.jpg,0.4731074571609497,0.340695858001709,0.019322888925671577,0.0007236465462483466,0.00397295318543911,0.0006309440359473228,0.023907072842121124,0.1376391053199768
img_03116.jpg,0.999896764755249,1.2256329000592814e-06,7.671072110859711e-11,1.9246490410296246e-06,9.474018902722037e-09,7.69596517784521e-05,8.452386013324542e-11,2.3145059458329342e-05
img_03128.jpg,0.9902952909469604,4.4735264737028047e-07,2.8524616002556513e-10,1.7223076670359536e-15,0.0006404563901014626,0.00047054499736987054,2.865368775584187e-10,0.008593308739364147
img_03135.jpg,0.9743144512176514,2.98414057908758e-08,7.070890717386646e-08,1.848397369030863e-05,0.00010669242328731343,5.342945769370999e-06,6.0360649811741496e-09,0.02555484138429165
img_03140.jpg,7.992098289832938e-06,3.068082151003182e-05,8.636257575744821e-07,3.734177628399932e-20,0.10963364690542221,2.5166972672518995e-11,1.5362908428045996e-12,0.8903268575668335
img_03166.jpg,0.0016129410360008478,0.0016680341213941574,1.2413721162118918e-09,7.900471249433494e-11,0.9950200319290161,6.124199899204541e-06,1.0270970705883453e-11,0.0016929112607613206
img_03169.jpg,0.9591130614280701,0.021930454298853874,3.729046511580236e-07,1.890158252138008e-09,1.4360078681718846e-09,5.146914190845564e-05,6.453469268308254e-06,0.01889815740287304
img_03181.jpg,0.99962317943573,0.00029993054340593517,7.149992945799932e-13,6.021886006339627e-13,5.6242502068926115e-06,1.5669110453586654e-09,1.0143804729523254e-06,7.017903408268467e-05
img_03195.jpg,0.5148969888687134,0.0008818308124318719,0.0011527949245646596,4.393415656522848e-05,0.4798443019390106,0.0008992654620669782,0.00013223275891505182,0.0021486575715243816
img_03199.jpg,0.996890127658844,2.195564853471412e-16,1.2600100440286494e-14,8.521039019472794e-37,6.407822541890443e-14,3.0251100696697744e-14,1.0554088554678432e-19,0.0031098865438252687
img_03210.jpg,0.9035325646400452,5.438399170998309e-07,5.523422714759363e-06,1.780244396343278e-08,0.011131953448057175,0.0682184100151062,0.01679222844541073,0.00031867873622104526
img_03220.jpg,0.9979943037033081,0.00019390250963624567,7.625460966664832e-06,1.0214626854576636e-05,3.050821578653995e-05,0.0017369353445246816,4.482819349505007e-06,2.208070691267494e-05
img_03222.jpg,0.912460207939148,0.00012471279478631914,1.8218905273315045e-09,1.7352110416937738e-12,1.0545375062065432e-06,3.763840868487023e-05,1.3791091078019235e-06,0.08737493306398392
img_03223.jpg,0.9820902347564697,1.7968688553082757e-05,4.411783447721973e-05,1.5879758619163908e-10,2.031034091487527e-05,8.463174890493974e-05,0.0007792115793563426,0.01696360856294632
img_03228.jpg,0.9592328071594238,0.0023902649991214275,4.952502877131337e-06,1.0383124049440084e-07,3.1502111141890055e-07,0.032445020973682404,1.6222007559463236e-07,0.005926302168518305
img_03229.jpg,0.9999932050704956,6.148361535451841e-06,3.0579256904417207e-09,3.601895474589223e-12,5.7224816885081964e-08,4.960679120813438e-07,8.373275759820248e-14,7.225165177260351e-08
img_03231.jpg,0.9279603958129883,3.558425221150685e-10,4.141822884662361e-09,2.3763363565290963e-31,3.2224925505808244e-10,7.2615318202906565e-09,6.576152871426187e-18,0.07203961908817291
img_03238.jpg,0.9979068040847778,9.412227882421575e-06,3.3726867965100382e-09,5.2363131192167955e-11,1.8697166126457887e-07,2.2729354896000586e-06,4.1884877077791316e-07,0.0020808230619877577
img_03239.jpg,0.9999978542327881,1.9777454673963746e-10,3.976560469798329e-10,1.6903928923284184e-08,1.0580628817535853e-08,1.1773079222621163e-06,4.689458821260928e-10,8.874895343069511e-07
img_03252.jpg,0.8547641038894653,3.0381233955267817e-05,1.2289925521713485e-08,6.162478166649166e-11,7.062298391247168e-05,0.029104147106409073,6.586575182154775e-06,0.11602412164211273
img_03254.jpg,0.9986199140548706,3.921092339709276e-09,8.999538717328545e-16,2.041065835029123e-19,0.00119497487321496,1.5295667510351052e-10,3.185371610925358e-08,0.000185058728675358
img_03260.jpg,0.09684500843286514,1.924221848526031e-08,7.342736835225239e-11,0.07654929161071777,0.8265975713729858,3.757425659500768e-08,3.6254434444101294e-20,8.062616871029604e-06
