#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1259.jpg,1739749,{},4,0,"{""name"":""point"",""cx"":984,""cy"":1493}",{}
1259.jpg,1739749,{},4,1,"{""name"":""point"",""cx"":1100,""cy"":1435}",{}
1259.jpg,1739749,{},4,2,"{""name"":""point"",""cx"":1190,""cy"":1323}",{}
1259.jpg,1739749,{},4,3,"{""name"":""rect"",""x"":598,""y"":1028,""width"":1028,""height"":880}","{""cervix shape"":""curve""}"
1256.jpg,4160726,{},4,0,"{""name"":""point"",""cx"":1200,""cy"":1341}",{}
1256.jpg,4160726,{},4,1,"{""name"":""point"",""cx"":1423,""cy"":1314}",{}
1256.jpg,4160726,{},4,2,"{""name"":""point"",""cx"":1569,""cy"":1387}",{}
1256.jpg,4160726,{},4,3,"{""name"":""rect"",""x"":493,""y"":748,""width"":1597,""height"":1373}","{""cervix shape"":""curve""}"
1254.jpg,2917871,{},4,0,"{""name"":""point"",""cx"":1092,""cy"":1572}",{}
1254.jpg,2917871,{},4,1,"{""name"":""point"",""cx"":1186,""cy"":1518}",{}
1254.jpg,2917871,{},4,2,"{""name"":""point"",""cx"":1294,""cy"":1503}",{}
1254.jpg,2917871,{},4,3,"{""name"":""rect"",""x"":703,""y"":1067,""width"":948,""height"":854}","{""cervix shape"":""curve""}"
1252.jpg,7007860,{},4,0,"{""name"":""point"",""cx"":2325,""cy"":1172}",{}
1252.jpg,7007860,{},4,1,"{""name"":""point"",""cx"":2444,""cy"":1231}",{}
1252.jpg,7007860,{},4,2,"{""name"":""point"",""cx"":2544,""cy"":1272}",{}
1252.jpg,7007860,{},4,3,"{""name"":""rect"",""x"":1983,""y"":857,""width"":935,""height"":980}","{""cervix shape"":""curve""}"
1248.jpg,7650097,{},4,0,"{""name"":""point"",""cx"":2459,""cy"":858}",{}
1248.jpg,7650097,{},4,1,"{""name"":""point"",""cx"":2531,""cy"":862}",{}
1248.jpg,7650097,{},4,2,"{""name"":""point"",""cx"":2585,""cy"":859}",{}
1248.jpg,7650097,{},4,3,"{""name"":""rect"",""x"":1785,""y"":383,""width"":1737,""height"":1036}","{""cervix shape"":""curve""}"
1244.jpg,1989572,{},4,0,"{""name"":""point"",""cx"":321,""cy"":1687}",{}
1244.jpg,1989572,{},4,1,"{""name"":""point"",""cx"":350,""cy"":1601}",{}
1244.jpg,1989572,{},4,2,"{""name"":""point"",""cx"":375,""cy"":1521}",{}
1244.jpg,1989572,{},4,3,"{""name"":""rect"",""x"":33,""y"":1118,""width"":883,""height"":1002}","{""cervix shape"":""curve""}"
1237.jpg,2791525,{},4,0,"{""name"":""point"",""cx"":1132,""cy"":1428}",{}
1237.jpg,2791525,{},4,1,"{""name"":""point"",""cx"":1190,""cy"":1413}",{}
1237.jpg,2791525,{},4,2,"{""name"":""point"",""cx"":1244,""cy"":1395}",{}
1237.jpg,2791525,{},4,3,"{""name"":""rect"",""x"":858,""y"":901,""width"":732,""height"":883}","{""cervix shape"":""curve""}"
1235.jpg,2782504,{},4,0,"{""name"":""point"",""cx"":1154,""cy"":1352}",{}
1235.jpg,2782504,{},4,1,"{""name"":""point"",""cx"":1193,""cy"":1363}",{}
1235.jpg,2782504,{},4,2,"{""name"":""point"",""cx"":1157,""cy"":1384}",{}
1235.jpg,2782504,{},4,3,"{""name"":""rect"",""x"":757,""y"":901,""width"":887,""height"":930}","{""cervix shape"":""circle""}"
1232.jpg,2500872,{},4,0,"{""name"":""point"",""cx"":1692,""cy"":1550}",{}
1232.jpg,2500872,{},4,1,"{""name"":""point"",""cx"":1705,""cy"":1828}",{}
1232.jpg,2500872,{},4,2,"{""name"":""point"",""cx"":1865,""cy"":1924}",{}
1232.jpg,2500872,{},4,3,"{""name"":""rect"",""x"":880,""y"":935,""width"":1701,""height"":1573}","{""cervix shape"":""curve""}"
1224.jpg,5356555,{},4,0,"{""name"":""point"",""cx"":1254,""cy"":2663}",{}
1224.jpg,5356555,{},4,1,"{""name"":""point"",""cx"":1436,""cy"":2695}",{}
1224.jpg,5356555,{},4,2,"{""name"":""point"",""cx"":1578,""cy"":2708}",{}
1224.jpg,5356555,{},4,3,"{""name"":""rect"",""x"":597,""y"":1961,""width"":1673,""height"":1395}","{""cervix shape"":""curve""}"
1221.jpg,2908627,{},4,0,"{""name"":""point"",""cx"":2084,""cy"":1500}",{}
1221.jpg,2908627,{},4,1,"{""name"":""point"",""cx"":2120,""cy"":1583}",{}
1221.jpg,2908627,{},4,2,"{""name"":""point"",""cx"":2203,""cy"":1633}",{}
1221.jpg,2908627,{},4,3,"{""name"":""rect"",""x"":1669,""y"":1265,""width"":764,""height"":735}","{""cervix shape"":""curve""}"
1208.jpg,4498605,{},4,0,"{""name"":""point"",""cx"":1067,""cy"":2226}",{}
1208.jpg,4498605,{},4,1,"{""name"":""point"",""cx"":1040,""cy"":2249}",{}
1208.jpg,4498605,{},4,2,"{""name"":""point"",""cx"":1081,""cy"":2281}",{}
1208.jpg,4498605,{},4,3,"{""name"":""rect"",""x"":579,""y"":1670,""width"":1045,""height"":1346}","{""cervix shape"":""circle""}"
1207.jpg,4065109,{},4,0,"{""name"":""point"",""cx"":1197,""cy"":1785}",{}
1207.jpg,4065109,{},4,1,"{""name"":""point"",""cx"":1237,""cy"":1853}",{}
1207.jpg,4065109,{},4,2,"{""name"":""point"",""cx"":1258,""cy"":1936}",{}
1207.jpg,4065109,{},4,3,"{""name"":""rect"",""x"":764,""y"":1446,""width"":854,""height"":847}","{""cervix shape"":""curve""}"
1206.jpg,7030257,{},4,0,"{""name"":""point"",""cx"":1765,""cy"":1897}",{}
1206.jpg,7030257,{},4,1,"{""name"":""point"",""cx"":1787,""cy"":1847}",{}
1206.jpg,7030257,{},4,2,"{""name"":""point"",""cx"":1815,""cy"":1801}",{}
1206.jpg,7030257,{},4,3,"{""name"":""rect"",""x"":985,""y"":976,""width"":1167,""height"":1678}","{""cervix shape"":""curve""}"
1200.jpg,2164020,{},4,0,"{""name"":""point"",""cx"":984,""cy"":1694}",{}
1200.jpg,2164020,{},4,1,"{""name"":""point"",""cx"":1017,""cy"":1698}",{}
1200.jpg,2164020,{},4,2,"{""name"":""point"",""cx"":999,""cy"":1720}",{}
1200.jpg,2164020,{},4,3,"{""name"":""rect"",""x"":735,""y"":1345,""width"":537,""height"":779}","{""cervix shape"":""circle""}"
1191.jpg,4380175,{},4,0,"{""name"":""point"",""cx"":1042,""cy"":1208}",{}
1191.jpg,4380175,{},4,1,"{""name"":""point"",""cx"":1175,""cy"":1193}",{}
1191.jpg,4380175,{},4,2,"{""name"":""point"",""cx"":1287,""cy"":1237}",{}
1191.jpg,4380175,{},4,3,"{""name"":""rect"",""x"":602,""y"":530,""width"":1211,""height"":1262}","{""cervix shape"":""curve""}"
1183.jpg,2244340,{},4,0,"{""name"":""point"",""cx"":1017,""cy"":1514}",{}
1183.jpg,2244340,{},4,1,"{""name"":""point"",""cx"":1236,""cy"":1660}",{}
1183.jpg,2244340,{},4,2,"{""name"":""point"",""cx"":1509,""cy"":1482}",{}
1183.jpg,2244340,{},4,3,"{""name"":""rect"",""x"":401,""y"":935,""width"":1965,""height"":1555}","{""cervix shape"":""curve""}"
1182.jpg,2991417,{},4,0,"{""name"":""point"",""cx"":1179,""cy"":1828}",{}
1182.jpg,2991417,{},4,1,"{""name"":""point"",""cx"":1229,""cy"":1792}",{}
1182.jpg,2991417,{},4,2,"{""name"":""point"",""cx"":1215,""cy"":1853}",{}
1182.jpg,2991417,{},4,3,"{""name"":""rect"",""x"":631,""y"":1323,""width"":1132,""height"":1078}","{""cervix shape"":""circle""}"
1177.jpg,3921420,{},4,0,"{""name"":""point"",""cx"":2073,""cy"":1156}",{}
1177.jpg,3921420,{},4,1,"{""name"":""point"",""cx"":2124,""cy"":1115}",{}
1177.jpg,3921420,{},4,2,"{""name"":""point"",""cx"":2192,""cy"":1132}",{}
1177.jpg,3921420,{},4,3,"{""name"":""rect"",""x"":1371,""y"":619,""width"":1621,""height"":1255}","{""cervix shape"":""curve""}"
1167.jpg,3758283,{},4,0,"{""name"":""point"",""cx"":566,""cy"":1651}",{}
1167.jpg,3758283,{},4,1,"{""name"":""point"",""cx"":660,""cy"":1680}",{}
1167.jpg,3758283,{},4,2,"{""name"":""point"",""cx"":566,""cy"":1785}",{}
1167.jpg,3758283,{},4,3,"{""name"":""rect"",""x"":36,""y"":1175,""width"":1388,""height"":1136}","{""cervix shape"":""circle""}"
1166.jpg,2722801,{},4,0,"{""name"":""point"",""cx"":1305,""cy"":1348}",{}
1166.jpg,2722801,{},4,1,"{""name"":""point"",""cx"":1384,""cy"":1305}",{}
1166.jpg,2722801,{},4,2,"{""name"":""point"",""cx"":1439,""cy"":1244}",{}
1166.jpg,2722801,{},4,3,"{""name"":""rect"",""x"":786,""y"":836,""width"":1244,""height"":1053}","{""cervix shape"":""curve""}"
1165.jpg,2078417,{},4,0,"{""name"":""point"",""cx"":1436,""cy"":1214}",{}
1165.jpg,2078417,{},4,1,"{""name"":""point"",""cx"":1512,""cy"":1201}",{}
1165.jpg,2078417,{},4,2,"{""name"":""point"",""cx"":1571,""cy"":1239}",{}
1165.jpg,2078417,{},4,3,"{""name"":""rect"",""x"":1141,""y"":797,""width"":798,""height"":895}","{""cervix shape"":""curve""}"
1164.jpg,4418726,{},4,0,"{""name"":""point"",""cx"":1036,""cy"":2181}",{}
1164.jpg,4418726,{},4,1,"{""name"":""point"",""cx"":1159,""cy"":2103}",{}
1164.jpg,4418726,{},4,2,"{""name"":""point"",""cx"":1282,""cy"":2130}",{}
1164.jpg,4418726,{},4,3,"{""name"":""rect"",""x"":525,""y"":1519,""width"":1346,""height"":1323}","{""cervix shape"":""curve""}"
1163.jpg,3428235,{},4,0,"{""name"":""point"",""cx"":743,""cy"":1431}",{}
1163.jpg,3428235,{},4,1,"{""name"":""point"",""cx"":1046,""cy"":1428}",{}
1163.jpg,3428235,{},4,2,"{""name"":""point"",""cx"":1237,""cy"":1489}",{}
1163.jpg,3428235,{},4,3,"{""name"":""rect"",""x"":310,""y"":811,""width"":1457,""height"":1460}","{""cervix shape"":""curve""}"
1162.jpg,2973200,{},4,0,"{""name"":""point"",""cx"":1229,""cy"":1439}",{}
1162.jpg,2973200,{},4,1,"{""name"":""point"",""cx"":1334,""cy"":1399}",{}
1162.jpg,2973200,{},4,2,"{""name"":""point"",""cx"":1428,""cy"":1431}",{}
1162.jpg,2973200,{},4,3,"{""name"":""rect"",""x"":631,""y"":822,""width"":1413,""height"":1226}","{""cervix shape"":""curve""}"
1157.jpg,3741195,{},4,0,"{""name"":""point"",""cx"":991,""cy"":2102}",{}
1157.jpg,3741195,{},4,1,"{""name"":""point"",""cx"":1128,""cy"":2131}",{}
1157.jpg,3741195,{},4,2,"{""name"":""point"",""cx"":1219,""cy"":2163}",{}
1157.jpg,3741195,{},4,3,"{""name"":""rect"",""x"":710,""y"":1417,""width"":1028,""height"":1233}","{""cervix shape"":""curve""}"
1153.jpg,2275452,{},4,0,"{""name"":""point"",""cx"":955,""cy"":1146}",{}
1153.jpg,2275452,{},4,1,"{""name"":""point"",""cx"":1114,""cy"":1265}",{}
1153.jpg,2275452,{},4,2,"{""name"":""point"",""cx"":1222,""cy"":1305}",{}
1153.jpg,2275452,{},4,3,"{""name"":""rect"",""x"":537,""y"":620,""width"":1136,""height"":1219}","{""cervix shape"":""curve""}"
1150.jpg,3137223,{},4,0,"{""name"":""point"",""cx"":681,""cy"":1121}",{}
1150.jpg,3137223,{},4,1,"{""name"":""point"",""cx"":1049,""cy"":1222}",{}
1150.jpg,3137223,{},4,2,"{""name"":""point"",""cx"":1338,""cy"":1320}",{}
1150.jpg,3137223,{},4,3,"{""name"":""rect"",""x"":306,""y"":635,""width"":1619,""height"":1424}","{""cervix shape"":""curve""}"
1137.jpg,3001592,{},4,0,"{""name"":""point"",""cx"":1269,""cy"":1424}",{}
1137.jpg,3001592,{},4,1,"{""name"":""point"",""cx"":1485,""cy"":1431}",{}
1137.jpg,3001592,{},4,2,"{""name"":""point"",""cx"":1666,""cy"":1442}",{}
1137.jpg,3001592,{},4,3,"{""name"":""rect"",""x"":746,""y"":772,""width"":1356,""height"":1370}","{""cervix shape"":""curve""}"
1133.jpg,3821936,{},4,0,"{""name"":""point"",""cx"":1381,""cy"":923}",{}
1133.jpg,3821936,{},4,1,"{""name"":""point"",""cx"":1449,""cy"":970}",{}
1133.jpg,3821936,{},4,2,"{""name"":""point"",""cx"":1507,""cy"":981}",{}
1133.jpg,3821936,{},4,3,"{""name"":""rect"",""x"":1053,""y"":627,""width"":743,""height"":703}","{""cervix shape"":""curve""}"
1129.jpg,6193514,{},4,0,"{""name"":""point"",""cx"":2325,""cy"":2216}",{}
1129.jpg,6193514,{},4,1,"{""name"":""point"",""cx"":2430,""cy"":2330}",{}
1129.jpg,6193514,{},4,2,"{""name"":""point"",""cx"":2389,""cy"":2412}",{}
1129.jpg,6193514,{},4,3,"{""name"":""rect"",""x"":1395,""y"":1249,""width"":1655,""height"":1924}","{""cervix shape"":""curve""}"
1128.jpg,2615499,{},4,0,"{""name"":""point"",""cx"":1107,""cy"":1413}",{}
1128.jpg,2615499,{},4,1,"{""name"":""point"",""cx"":1211,""cy"":1402}",{}
1128.jpg,2615499,{},4,2,"{""name"":""point"",""cx"":1273,""cy"":1406}",{}
1128.jpg,2615499,{},4,3,"{""name"":""rect"",""x"":790,""y"":919,""width"":880,""height"":1100}","{""cervix shape"":""curve""}"
1127.jpg,2948768,{},4,0,"{""name"":""point"",""cx"":1067,""cy"":1893}",{}
1127.jpg,2948768,{},4,1,"{""name"":""point"",""cx"":1348,""cy"":1886}",{}
1127.jpg,2948768,{},4,2,"{""name"":""point"",""cx"":1547,""cy"":1817}",{}
1127.jpg,2948768,{},4,3,"{""name"":""rect"",""x"":555,""y"":1320,""width"":1547,""height"":1240}","{""cervix shape"":""curve""}"
1113.jpg,2593136,{},4,0,"{""name"":""point"",""cx"":894,""cy"":1644}",{}
1113.jpg,2593136,{},4,1,"{""name"":""point"",""cx"":973,""cy"":1612}",{}
1113.jpg,2593136,{},4,2,"{""name"":""point"",""cx"":1046,""cy"":1622}",{}
1113.jpg,2593136,{},4,3,"{""name"":""rect"",""x"":494,""y"":1194,""width"":991,""height"":815}","{""cervix shape"":""curve""}"
1112.jpg,3253571,{},4,0,"{""name"":""point"",""cx"":1413,""cy"":1445}",{}
1112.jpg,3253571,{},4,1,"{""name"":""point"",""cx"":1464,""cy"":1413}",{}
1112.jpg,3253571,{},4,2,"{""name"":""point"",""cx"":1491,""cy"":1441}",{}
1112.jpg,3253571,{},4,3,"{""name"":""rect"",""x"":871,""y"":999,""width"":1213,""height"":1236}","{""cervix shape"":""circle""}"
1111.jpg,6055441,{},4,0,"{""name"":""point"",""cx"":1144,""cy"":3324}",{}
1111.jpg,6055441,{},4,1,"{""name"":""point"",""cx"":1290,""cy"":3260}",{}
1111.jpg,6055441,{},4,2,"{""name"":""point"",""cx"":1455,""cy"":3233}",{}
1111.jpg,6055441,{},4,3,"{""name"":""rect"",""x"":639,""y"":2622,""width"":1418,""height"":1204}","{""cervix shape"":""curve""}"
1110.jpg,1868445,{},4,0,"{""name"":""point"",""cx"":1024,""cy"":653}",{}
1110.jpg,1868445,{},4,1,"{""name"":""point"",""cx"":1067,""cy"":645}",{}
1110.jpg,1868445,{},4,2,"{""name"":""point"",""cx"":1049,""cy"":692}",{}
1110.jpg,1868445,{},4,3,"{""name"":""rect"",""x"":278,""y"":120,""width"":1658,""height"":1457}","{""cervix shape"":""circle""}"
1108.jpg,4723169,{},4,0,"{""name"":""point"",""cx"":1683,""cy"":1970}",{}
1108.jpg,4723169,{},4,1,"{""name"":""point"",""cx"":1728,""cy"":1961}",{}
1108.jpg,4723169,{},4,2,"{""name"":""point"",""cx"":1687,""cy"":2006}",{}
1108.jpg,4723169,{},4,3,"{""name"":""rect"",""x"":666,""y"":1363,""width"":1929,""height"":1272}","{""cervix shape"":""circle""}"
1107.jpg,2110734,{},4,0,"{""name"":""point"",""cx"":1056,""cy"":1291}",{}
1107.jpg,2110734,{},4,1,"{""name"":""point"",""cx"":1114,""cy"":1316}",{}
1107.jpg,2110734,{},4,2,"{""name"":""point"",""cx"":1071,""cy"":1323}",{}
1107.jpg,2110734,{},4,3,"{""name"":""rect"",""x"":558,""y"":754,""width"":1186,""height"":1089}","{""cervix shape"":""circle""}"
1101.jpg,2486302,{},4,0,"{""name"":""point"",""cx"":973,""cy"":1348}",{}
1101.jpg,2486302,{},4,1,"{""name"":""point"",""cx"":1024,""cy"":1352}",{}
1101.jpg,2486302,{},4,2,"{""name"":""point"",""cx"":995,""cy"":1384}",{}
1101.jpg,2486302,{},4,3,"{""name"":""rect"",""x"":580,""y"":829,""width"":909,""height"":1074}","{""cervix shape"":""circle""}"
1095.jpg,3363675,{},4,0,"{""name"":""point"",""cx"":991,""cy"":1922}",{}
1095.jpg,3363675,{},4,1,"{""name"":""point"",""cx"":1222,""cy"":2012}",{}
1095.jpg,3363675,{},4,2,"{""name"":""point"",""cx"":1413,""cy"":2005}",{}
1095.jpg,3363675,{},4,3,"{""name"":""rect"",""x"":397,""y"":1229,""width"":1702,""height"":1478}","{""cervix shape"":""curve""}"
1094.jpg,5716992,{},4,0,"{""name"":""point"",""cx"":844,""cy"":2011}",{}
1094.jpg,5716992,{},4,1,"{""name"":""point"",""cx"":1135,""cy"":2043}",{}
1094.jpg,5716992,{},4,2,"{""name"":""point"",""cx"":1350,""cy"":2143}",{}
1094.jpg,5716992,{},4,3,"{""name"":""rect"",""x"":397,""y"":1341,""width"":1455,""height"":1573}","{""cervix shape"":""curve""}"
1092.jpg,3737579,{},4,0,"{""name"":""point"",""cx"":1334,""cy"":1024}",{}
1092.jpg,3737579,{},4,1,"{""name"":""point"",""cx"":1402,""cy"":1049}",{}
1092.jpg,3737579,{},4,2,"{""name"":""point"",""cx"":1449,""cy"":1046}",{}
1092.jpg,3737579,{},4,3,"{""name"":""rect"",""x"":627,""y"":404,""width"":1493,""height"":1370}","{""cervix shape"":""curve""}"
1088.jpg,4362209,{},4,0,"{""name"":""point"",""cx"":1573,""cy"":1327}",{}
1088.jpg,4362209,{},4,1,"{""name"":""point"",""cx"":1714,""cy"":1377}",{}
1088.jpg,4362209,{},4,2,"{""name"":""point"",""cx"":1856,""cy"":1281}",{}
1088.jpg,4362209,{},4,3,"{""name"":""rect"",""x"":871,""y"":871,""width"":1496,""height"":1195}","{""cervix shape"":""curve""}"
1086.jpg,2488973,{},4,0,"{""name"":""point"",""cx"":584,""cy"":1774}",{}
1086.jpg,2488973,{},4,1,"{""name"":""point"",""cx"":1167,""cy"":1496}",{}
1086.jpg,2488973,{},4,2,"{""name"":""point"",""cx"":1746,""cy"":1751}",{}
1086.jpg,2488973,{},4,3,"{""name"":""rect"",""x"":146,""y"":817,""width"":2303,""height"":1970}","{""cervix shape"":""curve""}"
1082.jpg,2160797,{},4,0,"{""name"":""point"",""cx"":1720,""cy"":1831}",{}
1082.jpg,2160797,{},4,1,"{""name"":""point"",""cx"":1716,""cy"":1716}",{}
1082.jpg,2160797,{},4,2,"{""name"":""point"",""cx"":1630,""cy"":1676}",{}
1082.jpg,2160797,{},4,3,"{""name"":""rect"",""x"":1103,""y"":1233,""width"":1074,""height"":1031}","{""cervix shape"":""curve""}"
1081.jpg,3309932,{},4,0,"{""name"":""point"",""cx"":991,""cy"":1146}",{}
1081.jpg,3309932,{},4,1,"{""name"":""point"",""cx"":1146,""cy"":1193}",{}
1081.jpg,3309932,{},4,2,"{""name"":""point"",""cx"":1269,""cy"":1247}",{}
1081.jpg,3309932,{},4,3,"{""name"":""rect"",""x"":728,""y"":826,""width"":840,""height"":768}","{""cervix shape"":""curve""}"
1080.jpg,2456360,{},4,0,"{""name"":""point"",""cx"":793,""cy"":1576}",{}
1080.jpg,2456360,{},4,1,"{""name"":""point"",""cx"":916,""cy"":1485}",{}
1080.jpg,2456360,{},4,2,"{""name"":""point"",""cx"":1046,""cy"":1442}",{}
1080.jpg,2456360,{},4,3,"{""name"":""rect"",""x"":245,""y"":981,""width"":1384,""height"":1190}","{""cervix shape"":""curve""}"
1069.jpg,2612006,{},4,0,"{""name"":""point"",""cx"":988,""cy"":1568}",{}
1069.jpg,2612006,{},4,1,"{""name"":""point"",""cx"":1110,""cy"":1608}",{}
1069.jpg,2612006,{},4,2,"{""name"":""point"",""cx"":1219,""cy"":1655}",{}
1069.jpg,2612006,{},4,3,"{""name"":""rect"",""x"":487,""y"":1024,""width"":1467,""height"":1334}","{""cervix shape"":""curve""}"
1064.jpg,3513062,{},4,0,"{""name"":""point"",""cx"":1038,""cy"":1428}",{}
1064.jpg,3513062,{},4,1,"{""name"":""point"",""cx"":1236,""cy"":1496}",{}
1064.jpg,3513062,{},4,2,"{""name"":""point"",""cx"":1374,""cy"":1453}",{}
1064.jpg,3513062,{},4,3,"{""name"":""rect"",""x"":256,""y"":761,""width"":1716,""height"":1352}","{""cervix shape"":""curve""}"
1063.jpg,4253692,{},4,0,"{""name"":""point"",""cx"":555,""cy"":1669}",{}
1063.jpg,4253692,{},4,1,"{""name"":""point"",""cx"":865,""cy"":1604}",{}
1063.jpg,4253692,{},4,2,"{""name"":""point"",""cx"":1096,""cy"":1420}",{}
1063.jpg,4253692,{},4,3,"{""name"":""rect"",""x"":83,""y"":909,""width"":1698,""height"":1413}","{""cervix shape"":""curve""}"
1062.jpg,3051045,{},4,0,"{""name"":""point"",""cx"":955,""cy"":1896}",{}
1062.jpg,3051045,{},4,1,"{""name"":""point"",""cx"":1503,""cy"":1590}",{}
1062.jpg,3051045,{},4,2,"{""name"":""point"",""cx"":1868,""cy"":1222}",{}
1062.jpg,3051045,{},4,3,"{""name"":""rect"",""x"":274,""y"":534,""width"":2095,""height"":2127}","{""cervix shape"":""curve""}"
1060.jpg,2655492,{},4,0,"{""name"":""point"",""cx"":865,""cy"":1309}",{}
1060.jpg,2655492,{},4,1,"{""name"":""point"",""cx"":912,""cy"":1305}",{}
1060.jpg,2655492,{},4,2,"{""name"":""point"",""cx"":891,""cy"":1366}",{}
1060.jpg,2655492,{},4,3,"{""name"":""rect"",""x"":512,""y"":750,""width"":775,""height"":1190}","{""cervix shape"":""circle""}"
1053.jpg,1416776,{},4,0,"{""name"":""point"",""cx"":1370,""cy"":1687}",{}
1053.jpg,1416776,{},4,1,"{""name"":""point"",""cx"":1410,""cy"":1745}",{}
1053.jpg,1416776,{},4,2,"{""name"":""point"",""cx"":1485,""cy"":1720}",{}
1053.jpg,1416776,{},4,3,"{""name"":""rect"",""x"":1046,""y"":1244,""width"":793,""height"":872}","{""cervix shape"":""curve""}"
1052.jpg,4055600,{},4,0,"{""name"":""point"",""cx"":1652,""cy"":1001}",{}
1052.jpg,4055600,{},4,1,"{""name"":""point"",""cx"":1966,""cy"":895}",{}
1052.jpg,4055600,{},4,2,"{""name"":""point"",""cx"":2188,""cy"":657}",{}
1052.jpg,4055600,{},4,3,"{""name"":""rect"",""x"":1282,""y"":357,""width"":1247,""height"":1209}","{""cervix shape"":""curve""}"
1048.jpg,2979428,{},4,0,"{""name"":""point"",""cx"":786,""cy"":2102}",{}
1048.jpg,2979428,{},4,1,"{""name"":""point"",""cx"":1028,""cy"":2077}",{}
1048.jpg,2979428,{},4,2,"{""name"":""point"",""cx"":1222,""cy"":2069}",{}
1048.jpg,2979428,{},4,3,"{""name"":""rect"",""x"":400,""y"":1720,""width"":1226,""height"":797}","{""cervix shape"":""curve""}"
1045.jpg,3088536,{},4,0,"{""name"":""point"",""cx"":1183,""cy"":898}",{}
1045.jpg,3088536,{},4,1,"{""name"":""point"",""cx"":1244,""cy"":905}",{}
1045.jpg,3088536,{},4,2,"{""name"":""point"",""cx"":1219,""cy"":952}",{}
1045.jpg,3088536,{},4,3,"{""name"":""rect"",""x"":642,""y"":343,""width"":1139,""height"":1338}","{""cervix shape"":""circle""}"
1041.jpg,5772822,{},4,0,"{""name"":""point"",""cx"":1081,""cy"":1769}",{}
1041.jpg,5772822,{},4,1,"{""name"":""point"",""cx"":1236,""cy"":1892}",{}
1041.jpg,5772822,{},4,2,"{""name"":""point"",""cx"":1345,""cy"":1938}",{}
1041.jpg,5772822,{},4,3,"{""name"":""rect"",""x"":497,""y"":1113,""width"":1623,""height"":1742}","{""cervix shape"":""curve""}"
1037.jpg,2571740,{},4,0,"{""name"":""point"",""cx"":1341,""cy"":707}",{}
1037.jpg,2571740,{},4,1,"{""name"":""point"",""cx"":1413,""cy"":696}",{}
1037.jpg,2571740,{},4,2,"{""name"":""point"",""cx"":1384,""cy"":732}",{}
1037.jpg,2571740,{},4,3,"{""name"":""rect"",""x"":1006,""y"":194,""width"":923,""height"":1485}","{""cervix shape"":""circle""}"
1034.jpg,3391388,{},4,0,"{""name"":""point"",""cx"":814,""cy"":963}",{}
1034.jpg,3391388,{},4,1,"{""name"":""point"",""cx"":945,""cy"":981}",{}
1034.jpg,3391388,{},4,2,"{""name"":""point"",""cx"":1038,""cy"":981}",{}
1034.jpg,3391388,{},4,3,"{""name"":""rect"",""x"":588,""y"":555,""width"":746,""height"":934}","{""cervix shape"":""curve""}"
1031.jpg,5444456,{},4,0,"{""name"":""point"",""cx"":1404,""cy"":2535}",{}
1031.jpg,5444456,{},4,1,"{""name"":""point"",""cx"":1523,""cy"":2558}",{}
1031.jpg,5444456,{},4,2,"{""name"":""point"",""cx"":1473,""cy"":2617}",{}
1031.jpg,5444456,{},4,3,"{""name"":""rect"",""x"":511,""y"":1309,""width"":1961,""height"":2129}","{""cervix shape"":""circle""}"
1030.jpg,2766574,{},4,0,"{""name"":""point"",""cx"":1125,""cy"":1518}",{}
1030.jpg,2766574,{},4,1,"{""name"":""point"",""cx"":1273,""cy"":1500}",{}
1030.jpg,2766574,{},4,2,"{""name"":""point"",""cx"":1413,""cy"":1532}",{}
1030.jpg,2766574,{},4,3,"{""name"":""rect"",""x"":912,""y"":1013,""width"":660,""height"":1092}","{""cervix shape"":""curve""}"
1029.jpg,2553637,{},4,0,"{""name"":""point"",""cx"":757,""cy"":1604}",{}
1029.jpg,2553637,{},4,1,"{""name"":""point"",""cx"":934,""cy"":1741}",{}
1029.jpg,2553637,{},4,2,"{""name"":""point"",""cx"":1114,""cy"":1936}",{}
1029.jpg,2553637,{},4,3,"{""name"":""rect"",""x"":299,""y"":1114,""width"":1125,""height"":1229}","{""cervix shape"":""curve""}"
996.jpg,2596628,{},4,0,"{""name"":""point"",""cx"":1179,""cy"":1900}",{}
996.jpg,2596628,{},4,1,"{""name"":""point"",""cx"":1251,""cy"":1792}",{}
996.jpg,2596628,{},4,2,"{""name"":""point"",""cx"":1320,""cy"":1709}",{}
996.jpg,2596628,{},4,3,"{""name"":""rect"",""x"":743,""y"":1392,""width"":1020,""height"":894}","{""cervix shape"":""curve""}"
995.jpg,2681814,{},4,0,"{""name"":""point"",""cx"":707,""cy"":1222}",{}
995.jpg,2681814,{},4,1,"{""name"":""point"",""cx"":934,""cy"":1143}",{}
995.jpg,2681814,{},4,2,"{""name"":""point"",""cx"":1124,""cy"":1089}",{}
995.jpg,2681814,{},4,3,"{""name"":""rect"",""x"":451,""y"":761,""width"":1038,""height"":973}","{""cervix shape"":""curve""}"
993.jpg,2909671,{},4,0,"{""name"":""point"",""cx"":1035,""cy"":1384}",{}
993.jpg,2909671,{},4,1,"{""name"":""point"",""cx"":1204,""cy"":1305}",{}
993.jpg,2909671,{},4,2,"{""name"":""point"",""cx"":1294,""cy"":1222}",{}
993.jpg,2909671,{},4,3,"{""name"":""rect"",""x"":242,""y"":617,""width"":1720,""height"":1475}","{""cervix shape"":""curve""}"
